"","data","sta","x","y","BPC"
"18707","RSMP","RSMP5950",-3.23031,53.51265,663.530528084706
"18708","RSMP","RSMP4429",-3.69265,53.51273,143.224261810828
"18709","RSMP","RSMP19079",1.35126,53.51301,4952.12988361351
"18710","RSMP","RSMP14358",0.53171,53.51304,86342.5080341278
"18711","RSMP","RSMP4643",-3.65433,53.5133,146.816275578442
"18712","RSMP","RSMP24813",2.10005,53.51387,1981.87536304451
"18713","RSMP","RSMP5382",-3.51793,53.51421,2339.96553455871
"18714","RSMP","RSMP5765",-3.3844,53.51436,4743.26486625605
"18715","RSMP","RSMP23945",2.02272,53.51452,272.231626259514
"18716","RSMP","RSMP25880",2.41178,53.51475,538.349007329283
"18717","RSMP","RSMP3671",-4.05557,53.51482,483.891674969781
"18718","RSMP","RSMP23940",2.02245,53.51489,1224.98703886987
"18719","RSMP","RSMP24784",2.09595,53.5149,1273.14723821086
"18720","RSMP","RSMP23920",2.02085,53.51514,48.6146683961704
"18721","RSMP","RSMP3190",-4.25879,53.51516,470.293779264797
"18722","RSMP","RSMP13618",0.47433,53.51516,2469.6817203734
"18723","RSMP","RSMP4539",-3.67432,53.51529,258.766267062311
"18724","RSMP","RSMP19931",1.54177,53.51555,382.161316198462
"18725","RSMP","RSMP5751",-3.397,53.5157,461.269069253363
"18726","RSMP","RSMP5752",-3.39697,53.51575,766.892675334802
"18727","RSMP","RSMP5745",-3.39712,53.51579,570.366782322679
"18728","RSMP","RSMP5744",-3.39713,53.5158,450.016122472122
"18729","RSMP","RSMP5747",-3.39711,53.5158,378.882905182643
"18730","RSMP","RSMP5748",-3.39711,53.51581,272.426802858176
"18731","RSMP","RSMP5746",-3.39712,53.51582,431.76539027461
"18732","RSMP","RSMP5750",-3.3971,53.51582,402.76880072882
"18733","RSMP","RSMP5749",-3.39711,53.51583,852.351534014367
"18734","RSMP","RSMP4739",-3.636,53.51586,478.476528151156
"18735","RSMP","RSMP25985",2.49382,53.51603,652.360044875434
"18736","RSMP","RSMP6014",-3.20271,53.51606,1456.95659506705
"18737","RSMP","RSMP19031",1.33671,53.51622,7882.47816209043
"18738","RSMP","RSMP23254",1.95157,53.5168,315.232280293399
"18739","RSMP","RSMP20183",1.57025,53.51705,1274.84055988749
"18740","RSMP","RSMP2921",-4.37153,53.51728,1296.4993195742
"18741","RSMP","RSMP19634",1.50981,53.51796,2029.27985397093
"18742","RSMP","RSMP18971",1.31773,53.51812,14727.4235237784
"18743","RSMP","RSMP4844",-3.61658,53.51838,249.853694736181
"18744","RSMP","RSMP11272",0.13362,53.51856,197.827110294963
"18745","RSMP","RSMP19003",1.32677,53.51979,10009.2931336547
"18746","MWTL","MWTL21",3.31,53.52,1489.44182794874
"18747","RSMP","RSMP22247",1.86483,53.52002,488.359325898408
"18748","RSMP","RSMP11619",0.2057,53.52064,95.1604071809474
"18749","RSMP","RSMP25724",2.33947,53.52065,1682.20008665589
"18750","RSMP","RSMP20316",1.59452,53.52082,815.045794479908
"18751","RSMP","RSMP15178",0.58599,53.52087,5665.34014124104
"18752","RSMP","RSMP19058",1.3448,53.52092,776.338263000171
"18753","RSMP","RSMP22927",1.92313,53.52164,76.173289621776
"18754","RSMP","RSMP24856",2.10532,53.5221,703.977654345804
"18755","RSMP","RSMP11176",0.10331,53.5222,1050.38609028325
"18756","RSMP","RSMP15510",0.6023,53.52338,9749.39878831417
"18757","RSMP","RSMP20120",1.55978,53.52415,1036.87338949652
"18758","RSMP","RSMP24709",2.08664,53.52467,418.037119804775
"18759","RSMP","RSMP19022",1.33234,53.52476,5146.47413157145
"18760","RSMP","RSMP18048",1.11291,53.52483,149.27536978241
"18761","RSMP","RSMP19739",1.52599,53.52557,133.745961985396
"18762","RSMP","RSMP18726",1.26471,53.52626,397.416192508517
"18763","RSMP","RSMP1560",-5.10577,53.52653,5881.44238403844
"18764","RSMP","RSMP5571",-3.4691,53.52678,1968.20342499126
"18765","RSMP","RSMP11297",0.13715,53.52714,73.5411740617361
"18766","RSMP","RSMP25028",2.13178,53.52751,302.611899579617
"18767","RSMP","RSMP11388",0.1566,53.52756,300.241763178128
"18768","RSMP","RSMP1302",-5.28423,53.52801,30.3291885456439
"18769","RSMP","RSMP15857",0.63957,53.52835,91.5578962836407
"18770","RSMP","RSMP22259",1.86652,53.52842,852.302784018714
"18771","RSMP","RSMP17434",0.98113,53.52855,12565.7318475536
"18772","RSMP","RSMP19060",1.34584,53.52859,3823.84780596542
"18773","RSMP","RSMP3639",-4.09499,53.52922,1760.61005325113
"18774","RSMP","RSMP13288",0.42431,53.52926,8432.46750222051
"18775","RSMP","RSMP19930",1.5417,53.52938,463.250867547991
"18776","RSMP","RSMP16101",0.6695,53.52991,23899.9976012618
"18777","RSMP","RSMP5139",-3.57,53.53,5175.49027703628
"18778","RSMP","RSMP19550",1.49601,53.53081,953.495191660728
"18779","RSMP","RSMP15582",0.60707,53.53112,7812.93236668676
"18780","RSMP","RSMP2863",-4.39817,53.53132,448.135762134884
"18781","RSMP","RSMP11724",0.21928,53.53168,17.4079966161453
"18782","RSMP","RSMP12724",0.35059,53.53186,451.353635106217
"18783","RSMP","RSMP25898",2.43447,53.532,303.802350673981
"18784","RSMP","RSMP25771",2.35663,53.53214,2448.29919775078
"18785","RSMP","RSMP5965",-3.22431,53.53235,391.228422493537
"18786","RSMP","RSMP19650",1.51267,53.53366,938.375163065314
"18787","RSMP","RSMP11675",0.21262,53.5341,419.862864351252
"18788","RSMP","RSMP16883",0.82573,53.53452,20321.0026233549
"18789","RSMP","RSMP1378",-5.22493,53.53524,110.164168635157
"18790","RSMP","RSMP19500",1.4861,53.53534,162.866529919912
"18791","RSMP","RSMP1779",-5.03162,53.53576,733.852747570592
"18792","RSMP","RSMP20286",1.59006,53.53582,1885.16563739922
"18793","RSMP","RSMP20089",1.5555,53.53604,445.366807038942
"18794","RSMP","RSMP5454",-3.50117,53.53679,819.373828880898
"18795","RSMP","RSMP5453",-3.50119,53.5368,951.922147577221
"18796","RSMP","RSMP5450",-3.50121,53.53681,437.87309164524
"18797","RSMP","RSMP5451",-3.50121,53.53682,23566.5667016844
"18798","RSMP","RSMP24780",2.0956,53.53704,4102.96875242234
"18799","RSMP","RSMP23269",1.95335,53.53727,53.3145464685322
"18800","RSMP","RSMP25906",2.44083,53.53731,86.104275467945
"18801","RSMP","RSMP19759",1.52742,53.53842,1218.14555148809
"18802","RSMP","RSMP20409",1.61451,53.53842,156.301835098899
"18803","RSMP","RSMP24970",2.11817,53.53848,12853.5381776061
"18804","RSMP","RSMP25463",2.24265,53.5392,239.688966013428
"18805","RSMP","RSMP13020",0.39402,53.53923,544.791526678936
"18806","RSMP","RSMP21929",1.82964,53.53979,468.891577118231
"18807","RSMP","RSMP25092",2.14084,53.53994,684.204496504329
"18808","RSMP","RSMP20177",1.56849,53.53997,1723.37370155479
"18809","MWTL","MWTL97",6,53.54,3117.16371861688
"18810","MWTL","MWTL99",6.19,53.54,2216.11852441482
"18811","RSMP","RSMP21518",1.76169,53.54015,3040.19863592887
"18812","RSMP","RSMP25912",2.44504,53.54045,555.05897373523
"18813","RSMP","RSMP21918",1.82806,53.5409,3728.84521882795
"18814","RSMP","RSMP21934",1.83127,53.54099,1327.59443234593
"18815","RSMP","RSMP18633",1.24691,53.54211,3364.78578714495
"18816","RSMP","RSMP22594",1.89776,53.54223,144.014730917758
"18817","RSMP","RSMP3083",-4.29103,53.54232,2159.33680703473
"18818","RSMP","RSMP1458",-5.16579,53.54288,1120.62541965921
"18819","RSMP","RSMP17732",1.05168,53.54301,49872.3589899989
"18820","RSMP","RSMP17701",1.04176,53.54314,1632.43102925082
"18821","RSMP","RSMP17703",1.04186,53.54317,1166.49176815147
"18822","RSMP","RSMP19577",1.5003,53.54318,4179.7551585268
"18823","RSMP","RSMP19936",1.54265,53.54318,679.900368755539
"18824","RSMP","RSMP19175",1.39364,53.54319,19.8949401143197
"18825","RSMP","RSMP17702",1.04179,53.54323,43.4421267260044
"18826","RSMP","RSMP17682",1.03989,53.5434,198.826633457046
"18827","RSMP","RSMP17684",1.0402,53.54347,430.705882269853
"18828","RSMP","RSMP17686",1.04033,53.54361,2302.40549741154
"18829","RSMP","RSMP12064",0.25583,53.54389,9676.90222573686
"18830","RSMP","RSMP1898",-4.95774,53.54494,3348.22515489112
"18831","RSMP","RSMP12309",0.29991,53.54501,983.357892146798
"18832","RSMP","RSMP18219",1.15241,53.54535,213.632576140377
"18833","RSMP","RSMP5233",-3.55151,53.5458,2390.88190118765
"18834","RSMP","RSMP25825",2.37829,53.54725,162.363297407709
"18835","RSMP","RSMP24640",2.07676,53.54763,911.529178052892
"18836","RSMP","RSMP21948",1.83282,53.54769,1258.44572313898
"18837","RSMP","RSMP25514",2.26665,53.54827,48.7012679371674
"18838","RSMP","RSMP24851",2.10443,53.54935,6471.32957828268
"18839","RSMP","RSMP25961",2.47345,53.54982,5203.92059135156
"18840","RSMP","RSMP25368",2.20952,53.54997,744.066963911272
"18841","RSMP","RSMP23412",1.972,53.55008,256.512973808577
"18842","RSMP","RSMP21807",1.80107,53.55018,505.81756989709
"18843","RSMP","RSMP20344",1.59964,53.55043,431.492149570915
"18844","RSMP","RSMP11777",0.22406,53.5505,0.853461350491375
"18845","RSMP","RSMP21103",1.69731,53.55067,867.554807620433
"18846","RSMP","RSMP3687",-4.01924,53.5508,230.720383960209
"18847","RSMP","RSMP25007",2.1273,53.5508,1819.15086861032
"18848","RSMP","RSMP21242",1.72341,53.55089,890.996570583463
"18849","RSMP","RSMP21798",1.80015,53.55095,4204.8037150003
"18850","RSMP","RSMP18664",1.25384,53.55116,419.458699803691
"18851","RSMP","RSMP20097",1.55699,53.55125,1934.18750408225
"18852","RSMP","RSMP21811",1.80153,53.55132,3549.53116506071
"18853","RSMP","RSMP25502",2.25839,53.5515,171.392105061569
"18854","RSMP","RSMP20264",1.58603,53.55165,4682.51694428773
"18855","RSMP","RSMP19432",1.4696,53.55199,166.573250628889
"18856","RSMP","RSMP19765",1.52933,53.55318,1275.13503610458
"18857","RSMP","RSMP12286",0.2931,53.55374,139591.895689143
"18858","RSMP","RSMP18292",1.17777,53.55384,257.605348127591
"18859","RSMP","RSMP26076",2.57463,53.5539,730.290831604509
"18860","RSMP","RSMP1996",-4.88362,53.55428,6824.04590601724
"18861","RSMP","RSMP25885",2.4175,53.55462,441.207812383343
"18862","RSMP","RSMP12570",0.33246,53.55485,2239.10946802345
"18863","RSMP","RSMP22066",1.84865,53.55601,881.665646448241
"18864","RSMP","RSMP13556",0.46413,53.55618,2020.41412758768
"18865","RSMP","RSMP24722",2.0881,53.55619,4380.08682352263
"18866","RSMP","RSMP14559",0.54986,53.55662,40259.1715846063
"18867","RSMP","RSMP21539",1.76559,53.55667,2500.22475116091
"18868","RSMP","RSMP6058",-3.1934,53.55671,107.240143430744
"18869","RSMP","RSMP16206",0.68812,53.55677,29115.9559611923
"18870","RSMP","RSMP3607",-4.12732,53.55682,1778.01437682242
"18871","RSMP","RSMP25851",2.39281,53.55684,241.328118706188
"18872","RSMP","RSMP19521",1.48959,53.55792,3034.25162231469
"18873","RSMP","RSMP19596",1.50315,53.55793,1480.04674441786
"18874","RSMP","RSMP12110",0.26334,53.55839,21061.7586863837
"18875","RSMP","RSMP19933",1.54218,53.5584,592.853985495037
"18876","RSMP","RSMP16620",0.77393,53.55842,2355.01560805078
"18877","RSMP","RSMP16619",0.77391,53.55851,2166.27001480722
"18878","RSMP","RSMP16618",0.77389,53.55854,4934.29901851129
"18879","RSMP","RSMP21577",1.7731,53.55876,778.757881659986
"18880","RSMP","RSMP24557",2.06885,53.55877,1833.91873856313
"18881","RSMP","RSMP12419",0.31201,53.55893,58230.6571882485
"18882","RSMP","RSMP16613",0.77215,53.55895,10.308108267875
"18883","RSMP","RSMP25517",2.26816,53.55968,21.6629648922807
"18884","RSMP","RSMP20167",1.56641,53.5603,426.182254625384
"18885","RSMP","RSMP25246",2.17256,53.56035,156.632185639729
"18886","RSMP","RSMP23877",2.01547,53.56041,826.22214317895
"18887","RSMP","RSMP24756",2.09121,53.56079,12594.3919695349
"18888","RSMP","RSMP12688",0.34541,53.56121,8806.62462774046
"18889","RSMP","RSMP24919",2.11401,53.56153,2481.10783117698
"18890","RSMP","RSMP21838",1.81122,53.56162,237.528593771853
"18891","RSMP","RSMP15872",0.64137,53.56178,15198.9032926669
"18892","RSMP","RSMP21378",1.73967,53.56186,639.893543106038
"18893","RSMP","RSMP1329",-5.26569,53.56195,56.6444327302855
"18894","RSMP","RSMP5383",-3.51782,53.56202,3899.19885688569
"18895","RSMP","RSMP21102",1.69708,53.56217,831.161378613634
"18896","RSMP","RSMP25862",2.40126,53.56273,628.400722545223
"18897","RSMP","RSMP21633",1.7813,53.563,1617.72741949562
"18898","RSMP","RSMP19684",1.51743,53.56317,667.57606134409
"18899","RSMP","RSMP2977",-4.33758,53.56382,1073.70806460989
"18900","RSMP","RSMP21421",1.74712,53.56407,937.4124009065
"18901","RSMP","RSMP6135",-3.14728,53.56414,119.163635526859
"18902","RSMP","RSMP2895",-4.38559,53.56522,4689.80752789113
"18903","RSMP","RSMP12202",0.27922,53.56524,35424.7766173833
"18904","RSMP","RSMP3677",-4.03404,53.56659,453.90943905715
"18905","RSMP","RSMP12038",0.2516,53.56665,30.9601304095688
"18906","RSMP","RSMP25533",2.27701,53.56672,142.150980678525
"18907","RSMP","RSMP5517",-3.48701,53.56677,14547.6190176162
"18908","RSMP","RSMP16301",0.6998,53.56713,5.27543385176082
"18909","RSMP","RSMP21134",1.70236,53.5674,3031.76519022065
"18910","RSMP","RSMP20090",1.5555,53.56793,561.923846488688
"18911","RSMP","RSMP21881",1.81959,53.56832,273.484336109826
"18912","RSMP","RSMP3661",-4.07168,53.56846,405.174722009565
"18913","RSMP","RSMP19794",1.53218,53.56888,1302.5874621609
"18914","RSMP","RSMP12463",0.31929,53.56922,13397.245187945
"18915","RSMP","RSMP1615",-5.0823,53.56944,2294.73464736615
"18916","RSMP","RSMP1400",-5.2062,53.5695,98.6025982458525
"18917","RSMP","RSMP19447",1.47324,53.56981,3017.75805599076
"18918","MWTL","MWTL102",6.56,53.57,1428.52983558174
"18919","RSMP","RSMP21917",1.82746,53.5702,587.620340400578
"18920","RSMP","RSMP20243",1.58162,53.57039,4412.31813065159
"18921","RSMP","RSMP24646",2.07796,53.57092,5645.63883207778
"18922","RSMP","RSMP21804",1.8009,53.57104,491.159978337619
"18923","RSMP","RSMP21170",1.71009,53.57176,400.048130123598
"18924","RSMP","RSMP6142",-3.14538,53.57212,76.9307575149517
"18925","RSMP","RSMP19987",1.5466,53.57221,750.030798728437
"18926","RSMP","RSMP24818",2.10037,53.57255,1088.39607195078
"18927","RSMP","RSMP21453",1.7519,53.57269,677.475928138215
"18928","RSMP","RSMP4687",-3.64647,53.57272,5580.89160777031
"18929","RSMP","RSMP22448",1.8848,53.57275,3376.94238814282
"18930","RSMP","RSMP25302",2.18708,53.5734,78.031294411316
"18931","RSMP","RSMP19612",1.50601,53.57364,487.220681642482
"18932","RSMP","RSMP24993",2.12299,53.574,475.787188139456
"18933","RSMP","RSMP25893",2.42463,53.5741,1319.08109613571
"18934","RSMP","RSMP21063",1.69124,53.57466,279.23460516036
"18935","RSMP","RSMP12472",0.32077,53.57469,34392.2825221835
"18936","RSMP","RSMP20855",1.67835,53.57472,288.887583623563
"18937","RSMP","RSMP2008",-4.86153,53.5749,377.257906256704
"18938","RSMP","RSMP20837",1.67765,53.5749,631.155781284433
"18939","RSMP","RSMP20844",1.67803,53.57492,59.4363618177489
"18940","RSMP","RSMP12673",0.34263,53.57498,2783.80704390557
"18941","RSMP","RSMP2009",-4.8615,53.57517,188.818973405977
"18942","RSMP","RSMP21388",1.74057,53.57517,1034.76974061007
"18943","RSMP","RSMP21384",1.74015,53.57527,385.11013716235
"18944","RSMP","RSMP12530",0.32743,53.57537,4441.99629860259
"18945","RSMP","RSMP12531",0.32743,53.57538,11066.1772367006
"18946","RSMP","RSMP21826",1.80896,53.57542,449.642470891073
"18947","RSMP","RSMP21380",1.7397,53.57578,2171.83595282257
"18948","RSMP","RSMP21215",1.71818,53.57598,544.549573125367
"18949","RSMP","RSMP21920",1.82844,53.57665,328.321773889259
"18950","RSMP","RSMP19696",1.52015,53.57675,1124.93292238561
"18951","RSMP","RSMP20799",1.67407,53.57691,3184.80604463613
"18952","RSMP","RSMP1494",-5.14729,53.57697,440.850233799063
"18953","RSMP","RSMP21361",1.73738,53.57697,478.188636572124
"18954","RSMP","RSMP20797",1.67397,53.57699,1242.04784441264
"18955","RSMP","RSMP5674",-3.431,53.577,54.1274766744666
"18956","RSMP","RSMP21357",1.73715,53.57701,777.180943560443
"18957","RSMP","RSMP20802",1.67422,53.57702,3747.79589762856
"18958","RSMP","RSMP21360",1.73725,53.57702,1935.59090900327
"18959","RSMP","RSMP5302",-3.5345,53.57703,1323.98058402973
"18960","RSMP","RSMP5299",-3.53454,53.57704,6632.61573283047
"18961","RSMP","RSMP21358",1.73721,53.57704,642.755975966042
"18962","RSMP","RSMP5300",-3.53454,53.57705,5080.088853418
"18963","RSMP","RSMP5297",-3.53465,53.57707,6003.74385408352
"18964","RSMP","RSMP20801",1.67416,53.57708,1163.29269418097
"18965","RSMP","RSMP20796",1.67394,53.5771,1509.61767548051
"18966","RSMP","RSMP17846",1.07248,53.57724,177.282595919128
"18967","RSMP","RSMP20803",1.67432,53.57728,718.690955149689
"18968","RSMP","RSMP19542",1.49341,53.57742,721.048593152569
"18969","RSMP","RSMP21808",1.80123,53.57785,622.15477029234
"18970","RSMP","RSMP12347",0.30506,53.57827,8242.51577986518
"18971","RSMP","RSMP1826",-5.0088,53.57831,702.203363352134
"18972","RSMP","RSMP12008",0.24828,53.5784,16.8258630769882
"18973","RSMP","RSMP21617",1.77909,53.5785,2484.1668893034
"18974","RSMP","RSMP21678",1.78641,53.5785,590.881703349921
"18975","RSMP","RSMP18205",1.14618,53.57861,71.7539086381305
"18976","RSMP","RSMP21024",1.68613,53.57864,184.093967063459
"18977","RSMP","RSMP16427",0.72517,53.57874,15487.2144876191
"18978","RSMP","RSMP21116",1.69964,53.57885,3248.30491794852
"18979","RSMP","RSMP12768",0.35749,53.57897,9356.20007814707
"18980","RSMP","RSMP21659",1.78281,53.57899,557.727146621323
"18981","RSMP","RSMP21505",1.75986,53.5792,4897.65082638789
"18982","RSMP","RSMP4916",-3.60603,53.57942,6292.37210600527
"18983","RSMP","RSMP20973",1.68302,53.57972,56.7629516050567
"18984","RSMP","RSMP21859",1.81674,53.57974,197.170378777049
"18985","RSMP","RSMP2004",-4.87008,53.57985,1725.75090796735
"18986","RSMP","RSMP15316",0.59103,53.57988,5188.0010663134
"18987","MWTL","MWTL103",6.6,53.58,230.049998277539
"18988","RSMP","RSMP21788",1.79799,53.58014,3199.45205424138
"18989","RSMP","RSMP21270",1.72627,53.58021,1044.74618119498
"18990","RSMP","RSMP5176",-3.5621,53.5803,5488.84048269253
"18991","RSMP","RSMP19378",1.45318,53.5803,165.205077933831
"18992","RSMP","RSMP20158",1.56502,53.5803,2344.04082479483
"18993","RSMP","RSMP21679",1.78682,53.58046,895.495793842604
"18994","RSMP","RSMP21639",1.78167,53.58075,810.356654468182
"18995","RSMP","RSMP13312",0.42846,53.58089,511.366767413867
"18996","RSMP","RSMP21599",1.7756,53.58109,889.774285665805
"18997","RSMP","RSMP21756",1.79427,53.58124,1332.6784651162
"18998","RSMP","RSMP21156",1.7072,53.58131,5603.24190543566
"18999","RSMP","RSMP21084",1.69374,53.58136,632.980959917696
"19000","RSMP","RSMP20947",1.68096,53.5816,273.806996615829
"19001","RSMP","RSMP21443",1.75117,53.58163,641.470665496934
"19002","RSMP","RSMP19964",1.54423,53.58174,267.001515405246
"19003","RSMP","RSMP25588",2.2956,53.58186,148.462607685644
"19004","RSMP","RSMP25335",2.19698,53.58208,528.571014303367
"19005","RSMP","RSMP21831",1.80963,53.58211,251.877602015349
"19006","RSMP","RSMP21369",1.73767,53.58214,349.525294917614
"19007","RSMP","RSMP12426",0.3138,53.58228,15089.5642398376
"19008","RSMP","RSMP21667",1.78466,53.58234,1192.71515032347
"19009","RSMP","RSMP21770",1.79638,53.58252,476.216039636369
"19010","RSMP","RSMP21730",1.7905,53.58263,1465.11187311929
"19011","RSMP","RSMP21627",1.78083,53.58304,641.12005237662
"19012","RSMP","RSMP19790",1.53149,53.58307,133.04092136056
"19013","RSMP","RSMP12416",0.31133,53.58317,887.036963392083
"19014","RSMP","RSMP21601",1.77581,53.58318,698.761045724781
"19015","RSMP","RSMP21697",1.788,53.58329,1283.2662097415
"19016","RSMP","RSMP24710",2.08691,53.58343,564.313687623423
"19017","RSMP","RSMP5507",-3.49124,53.58344,19461.8490845228
"19018","RSMP","RSMP21694",1.78785,53.58346,510.402139516767
"19019","RSMP","RSMP21705",1.78882,53.5835,380.405332223585
"19020","RSMP","RSMP21692",1.78768,53.58353,737.423322097011
"19021","RSMP","RSMP21704",1.78875,53.58355,774.045975683843
"19022","RSMP","RSMP21696",1.78795,53.58358,6621.28682409093
"19023","RSMP","RSMP20703",1.65738,53.58375,465.704099624611
"19024","RSMP","RSMP20697",1.65645,53.58383,275.472751313172
"19025","RSMP","RSMP21759",1.79455,53.58386,324.263018850916
"19026","RSMP","RSMP21681",1.78713,53.58398,2661.61057343799
"19027","RSMP","RSMP20714",1.65908,53.584,1820.61708661996
"19028","RSMP","RSMP21695",1.78787,53.58407,4512.91531341831
"19029","RSMP","RSMP13967",0.50622,53.58414,62917.3435896071
"19030","RSMP","RSMP20678",1.65331,53.58427,247.196636428923
"19031","RSMP","RSMP20682",1.65351,53.58441,3195.85457979652
"19032","RSMP","RSMP20681",1.6535,53.58443,1687.43505405244
"19033","RSMP","RSMP21075",1.69249,53.58443,1770.34245800737
"19034","RSMP","RSMP20688",1.65455,53.58446,2704.81806822811
"19035","RSMP","RSMP20685",1.6541,53.58447,7688.35326506217
"19036","RSMP","RSMP21742",1.79245,53.58469,670.204262809121
"19037","RSMP","RSMP20683",1.65393,53.58476,2072.82947541827
"19038","RSMP","RSMP12255",0.2868,53.58482,157.55440091696
"19039","RSMP","RSMP21336",1.73391,53.58486,384.251156158234
"19040","RSMP","RSMP20830",1.67728,53.58491,450.45690539683
"19041","RSMP","RSMP21071",1.69187,53.58502,355.704799779076
"19042","RSMP","RSMP25867",2.40405,53.58504,1084.24396947181
"19043","RSMP","RSMP24877",2.10932,53.58505,200.285864490237
"19044","RSMP","RSMP21068",1.69149,53.5851,2055.69788160672
"19045","RSMP","RSMP21067",1.69146,53.58524,4178.3591650789
"19046","RSMP","RSMP12215",0.28152,53.58533,945.378289908029
"19047","RSMP","RSMP21070",1.69161,53.58537,615.762654303069
"19048","RSMP","RSMP20070",1.55345,53.58547,1639.60807800373
"19049","RSMP","RSMP21092",1.6952,53.58557,3592.67575985959
"19050","RSMP","RSMP25901",2.43917,53.58575,464.570824099856
"19051","RSMP","RSMP21093",1.69528,53.5858,6371.74998236292
"19052","RSMP","RSMP21168",1.70951,53.58581,4200.41763062651
"19053","RSMP","RSMP21502",1.75967,53.58582,2411.33461187545
"19054","RSMP","RSMP25956",2.47096,53.5859,1418.41565182965
"19055","RSMP","RSMP21491",1.7582,53.58592,539.298735915621
"19056","RSMP","RSMP21501",1.7596,53.586,107.563331471857
"19057","RSMP","RSMP25958",2.47184,53.58602,1512.27512160792
"19058","RSMP","RSMP25812",2.37142,53.58603,3675.93408211854
"19059","RSMP","RSMP21096",1.69555,53.58607,4854.05848585699
"19060","RSMP","RSMP21507",1.76,53.58607,385.360125937212
"19061","RSMP","RSMP21488",1.75793,53.58616,766.267456409075
"19062","RSMP","RSMP21493",1.75831,53.5862,1093.72855856912
"19063","RSMP","RSMP20795",1.6739,53.58625,602.944107459774
