"","data","sta","x","y","TotalDens"
"12002","RSMP","RSMP19820",1.53312,51.82501,400
"12003","RSMP","RSMP19830",1.53322,51.82501,1400
"12004","RSMP","RSMP19835",1.53326,51.82501,250
"12005","RSMP","RSMP19837",1.53327,51.82501,52890
"12006","RSMP","RSMP19832",1.53323,51.82502,440
"12007","RSMP","RSMP19829",1.53318,51.82503,560
"12008","RSMP","RSMP19833",1.53323,51.82503,1960
"12009","RSMP","RSMP19821",1.53312,51.82505,840
"12010","RSMP","RSMP19315",1.439,51.82508,200
"12011","RSMP","RSMP19306",1.4371,51.82519,570
"12012","RSMP","RSMP19307",1.43715,51.82521,200
"12013","RSMP","RSMP19915",1.54075,51.82547,1740
"12014","RSMP","RSMP19919",1.54082,51.82547,7910
"12015","RSMP","RSMP19918",1.5408,51.8255,1580
"12016","RSMP","RSMP19920",1.54084,51.8255,740
"12017","RSMP","RSMP19921",1.54087,51.8255,780
"12018","RSMP","RSMP19917",1.54079,51.82552,2490
"12019","RSMP","RSMP19924",1.54094,51.82552,1500
"12020","RSMP","RSMP19923",1.54088,51.82553,750
"12021","RSMP","RSMP20706",1.65807,51.82582,260
"12022","RSMP","RSMP20063",1.55332,51.826,440
"12023","RSMP","RSMP20068",1.55345,51.82604,8040
"12024","RSMP","RSMP19850",1.53562,51.82607,4290
"12025","RSMP","RSMP19851",1.53565,51.82607,4570
"12026","RSMP","RSMP20071",1.55346,51.82607,10350
"12027","RSMP","RSMP20069",1.55345,51.82608,4420
"12028","RSMP","RSMP20074",1.55352,51.82608,540
"12029","RSMP","RSMP20066",1.55343,51.82611,1800
"12030","RSMP","RSMP20075",1.55354,51.82611,21570
"12031","RSMP","RSMP20072",1.55351,51.82612,2770
"12032","RSMP","RSMP20076",1.55356,51.82613,2720
"12033","RSMP","RSMP20067",1.55344,51.82614,27750
"12034","RSMP","RSMP19779",1.53019,51.82657,1330
"12035","RSMP","RSMP19784",1.53023,51.82657,390
"12036","RSMP","RSMP19778",1.53018,51.82659,230
"12037","RSMP","RSMP19776",1.53013,51.8266,1080
"12038","RSMP","RSMP19780",1.53019,51.8266,290
"12039","RSMP","RSMP19782",1.53021,51.8266,1000
"12040","RSMP","RSMP19772",1.53011,51.82661,270
"12041","RSMP","RSMP19781",1.5302,51.82661,1110
"12042","RSMP","RSMP19861",1.53616,51.82685,70
"12043","RSMP","RSMP19863",1.53623,51.82686,520
"12044","RSMP","RSMP19864",1.53623,51.82687,1080
"12045","RSMP","RSMP19865",1.53625,51.82688,890
"12046","RSMP","RSMP19866",1.53628,51.82688,930
"12047","RSMP","RSMP19867",1.53628,51.8269,850
"12048","RSMP","RSMP19868",1.53631,51.8269,1050
"12049","RSMP","RSMP20239",1.58015,51.8269,1910
"12050","RSMP","RSMP19869",1.53634,51.82692,2000
"12051","RSMP","RSMP19989",1.54662,51.82698,880
"12052","RSMP","RSMP19996",1.54672,51.82698,810
"12053","RSMP","RSMP19985",1.54655,51.827,2170
"12054","RSMP","RSMP19986",1.5466,51.827,2430
"12055","RSMP","RSMP19988",1.54661,51.82701,920
"12056","RSMP","RSMP19992",1.54665,51.82701,1420
"12057","RSMP","RSMP19994",1.54669,51.82701,1610
"12058","RSMP","RSMP19937",1.54266,51.82767,280
"12059","RSMP","RSMP19938",1.54268,51.82768,420
"12060","RSMP","RSMP19940",1.54269,51.82768,1350
"12061","RSMP","RSMP19935",1.54263,51.82769,590
"12062","RSMP","RSMP19939",1.54268,51.8277,400
"12063","RSMP","RSMP19942",1.54273,51.8277,250
"12064","RSMP","RSMP19941",1.54271,51.82771,590
"12065","RSMP","RSMP19943",1.54275,51.82774,760
"12066","RSMP","RSMP21802",1.8006,51.82815,210
"12067","RSMP","RSMP19755",1.52725,51.82865,4240
"12068","RSMP","RSMP19751",1.52723,51.82867,14910
"12069","RSMP","RSMP19823",1.53314,51.82867,1575
"12070","RSMP","RSMP19750",1.52719,51.82868,21100
"12071","RSMP","RSMP19752",1.52724,51.82868,19740
"12072","RSMP","RSMP19756",1.52727,51.82868,46630
"12073","RSMP","RSMP19753",1.52724,51.82869,13490
"12074","RSMP","RSMP19825",1.53316,51.82869,2610
"12075","RSMP","RSMP19754",1.52724,51.8287,15100
"12076","RSMP","RSMP19824",1.53315,51.8287,650
"12077","RSMP","RSMP19827",1.53317,51.82871,1080
"12078","RSMP","RSMP23338",1.96203,51.82871,4580
"12079","RSMP","RSMP19828",1.53317,51.82872,970
"12080","RSMP","RSMP19826",1.53316,51.82875,2210
"12081","RSMP","RSMP23447",1.97701,51.82877,15180
"12082","RSMP","RSMP19757",1.5273,51.82879,13830
"12083","RSMP","RSMP23578",1.99155,51.82893,460
"12084","RSMP","RSMP23582",1.99164,51.82896,140
"12085","RSMP","RSMP23583",1.9917,51.82898,110
"12086","RSMP","RSMP23327",1.96038,51.82905,10950
"12087","RSMP","RSMP19884",1.53843,51.82936,5890
"12088","RSMP","RSMP19887",1.53845,51.82936,660
"12089","RSMP","RSMP19886",1.53844,51.82937,6260
"12090","RSMP","RSMP19883",1.53841,51.82938,4110
"12091","RSMP","RSMP19891",1.53851,51.82939,5410
"12092","RSMP","RSMP19889",1.53847,51.8294,1100
"12093","RSMP","RSMP19882",1.53835,51.82941,5810
"12094","RSMP","RSMP19885",1.53843,51.82941,9930
"12095","RSMP","RSMP19888",1.53845,51.82941,5460
"12096","RSMP","RSMP1336",-5.26,51.83,4130
"12097","RSMP","RSMP1407",-5.2,51.83,1520
"12098","RSMP","RSMP1451",-5.17,51.83,12190
"12099","RSMP","RSMP1504",-5.14,51.83,2600
"12100","RSMP","RSMP1544",-5.12,51.83,530
"12101","RSMP","RSMP21978",1.83537,51.8302,5330
"12102","RSMP","RSMP19771",1.53008,51.83056,4520
"12103","RSMP","RSMP19770",1.53005,51.83058,4950
"12104","RSMP","RSMP19774",1.53012,51.83058,3190
"12105","RSMP","RSMP19769",1.53004,51.83061,2050
"12106","RSMP","RSMP19775",1.53012,51.83061,5570
"12107","RSMP","RSMP19777",1.53015,51.83061,3830
"12108","RSMP","RSMP19773",1.53011,51.83062,2760
"12109","RSMP","RSMP19855",1.53604,51.83066,28460
"12110","RSMP","RSMP19856",1.53605,51.83068,3780
"12111","RSMP","RSMP19852",1.53602,51.83069,9560
"12112","RSMP","RSMP19853",1.53602,51.8307,6670
"12113","RSMP","RSMP19854",1.53602,51.83073,6200
"12114","RSMP","RSMP19857",1.53606,51.83074,25720
"12115","RSMP","RSMP19783",1.53022,51.83075,1410
"12116","RSMP","RSMP19858",1.53606,51.83075,5460
"12117","RSMP","RSMP20310",1.59436,51.83134,570
"12118","RSMP","RSMP20252",1.58311,51.83142,1100
"12119","RSMP","RSMP23923",2.02108,51.83142,790
"12120","RSMP","RSMP25070",2.13592,51.83207,70
"12121","RSMP","RSMP19797",1.53267,51.83258,2240
"12122","RSMP","RSMP19801",1.53273,51.83258,830
"12123","RSMP","RSMP19796",1.53265,51.83259,1030
"12124","RSMP","RSMP19802",1.53273,51.83259,3960
"12125","RSMP","RSMP19799",1.53272,51.8326,1210
"12126","RSMP","RSMP19803",1.53273,51.8326,560
"12127","RSMP","RSMP19804",1.53277,51.8326,390
"12128","RSMP","RSMP19807",1.53284,51.8326,3330
"12129","RSMP","RSMP19798",1.53271,51.83261,10090
"12130","RSMP","RSMP1510",-5.13901,51.83264,2370
"12131","RSMP","RSMP19805",1.53278,51.83266,1350
"12132","RSMP","RSMP21794",1.79953,51.83268,990
"12133","RSMP","RSMP24742",2.0895,51.83275,200
"12134","RSMP","RSMP1534",-5.12347,51.833,570
"12135","RSMP","RSMP20032",1.55,51.83333,1340
"12136","RSMP","RSMP20131",1.56063,51.8339,690
"12137","RSMP","RSMP20132",1.56064,51.83394,1720
"12138","RSMP","RSMP20027",1.54927,51.83409,860
"12139","RSMP","RSMP20029",1.54932,51.83411,50
"12140","RSMP","RSMP20416",1.61668,51.8343,80
"12141","RSMP","RSMP19944",1.54275,51.83464,140
"12142","RSMP","RSMP19664",1.51624,51.83485,1650
"12143","RSMP","RSMP19647",1.51087,51.83486,1110
"12144","RSMP","RSMP19669",1.5163,51.83486,590
"12145","RSMP","RSMP19640",1.51069,51.83487,9490
"12146","RSMP","RSMP19675",1.51639,51.83487,470
"12147","RSMP","RSMP19643",1.51072,51.83488,650
"12148","RSMP","RSMP19644",1.51074,51.83488,1500
"12149","RSMP","RSMP19667",1.51625,51.83488,4250
"12150","RSMP","RSMP19645",1.51074,51.83489,2650
"12151","RSMP","RSMP19665",1.51624,51.83489,1190
"12152","RSMP","RSMP19670",1.51635,51.83489,2820
"12153","RSMP","RSMP19639",1.51061,51.8349,3520
"12154","RSMP","RSMP19666",1.51624,51.8349,2090
"12155","RSMP","RSMP19646",1.51074,51.83491,430
"12156","RSMP","RSMP19668",1.51627,51.83491,2020
"12157","RSMP","RSMP19419",1.4677,51.83493,370
"12158","RSMP","RSMP19641",1.51071,51.83493,890
"12159","RSMP","RSMP19418",1.46768,51.83495,1060
"12160","RSMP","RSMP19420",1.4677,51.83495,400
"12161","RSMP","RSMP19422",1.46775,51.835,120
"12162","RSMP","RSMP1333",-5.26185,51.83533,3680
"12163","RSMP","RSMP19425",1.46823,51.8358,140
"12164","RSMP","RSMP20083",1.55463,51.83627,10
"12165","RSMP","RSMP25459",2.24112,51.83659,1510
"12166","RSMP","RSMP19428",1.4689,51.8368,250
"12167","RSMP","RSMP20214",1.57433,51.83688,1240
"12168","RSMP","RSMP1401",-5.20396,51.83702,1770
"12169","RSMP","RSMP1445",-5.17471,51.83735,7650
"12170","RSMP","RSMP19742",1.52664,51.83755,4980
"12171","RSMP","RSMP19745",1.52675,51.83756,1400
"12172","RSMP","RSMP19743",1.52672,51.83758,250
"12173","RSMP","RSMP19746",1.52677,51.83759,1400
"12174","RSMP","RSMP19749",1.52683,51.8376,200
"12175","RSMP","RSMP19744",1.52674,51.83761,1300
"12176","RSMP","RSMP19671",1.51636,51.83762,2700
"12177","RSMP","RSMP19747",1.52677,51.83762,480
"12178","RSMP","RSMP19715",1.52178,51.83763,2600
"12179","RSMP","RSMP19809",1.5329,51.83763,1710
"12180","RSMP","RSMP20359",1.60574,51.83763,340
"12181","RSMP","RSMP19716",1.52178,51.83766,3430
"12182","RSMP","RSMP19719",1.5218,51.83766,7230
"12183","RSMP","RSMP19677",1.5164,51.83767,150
"12184","RSMP","RSMP19679",1.5165,51.83767,840
"12185","RSMP","RSMP19717",1.52178,51.83767,4700
"12186","RSMP","RSMP19720",1.5218,51.83767,5930
"12187","RSMP","RSMP19748",1.52678,51.83767,1130
"12188","RSMP","RSMP19672",1.51636,51.83768,550
"12189","RSMP","RSMP19718",1.52179,51.83768,3990
"12190","RSMP","RSMP19810",1.53291,51.83768,3220
"12191","RSMP","RSMP19713",1.52167,51.83769,1500
"12192","RSMP","RSMP19812",1.53294,51.83769,1310
"12193","RSMP","RSMP19815",1.533,51.83769,2160
"12194","RSMP","RSMP19673",1.51636,51.8377,400
"12195","RSMP","RSMP19814",1.53296,51.8377,2550
"12196","RSMP","RSMP19676",1.51639,51.83771,450
"12197","RSMP","RSMP19678",1.51647,51.83771,1250
"12198","RSMP","RSMP19714",1.52174,51.83771,5100
"12199","RSMP","RSMP19811",1.53292,51.83771,1680
"12200","RSMP","RSMP1443",-5.17542,51.83772,5220
"12201","RSMP","RSMP19817",1.53302,51.83773,770
"12202","RSMP","RSMP1444",-5.17529,51.83775,9570
"12203","RSMP","RSMP19818",1.53303,51.8378,1030
"12204","RSMP","RSMP24958",2.11672,51.83842,30
"12205","RSMP","RSMP20016",1.54837,51.83931,3110
"12206","RSMP","RSMP1296",-5.29,51.84,710
"12207","RSMP","RSMP1355",-5.24,51.84,420
"12208","RSMP","RSMP20211",1.57397,51.84011,870
"12209","RSMP","RSMP19927",1.5413,51.84068,2220
"12210","RSMP","RSMP19926",1.54127,51.84075,1360
"12211","RSMP","RSMP20047",1.55163,51.8411,360
"12212","RSMP","RSMP21428",1.74847,51.84128,8790
"12213","RSMP","RSMP19624",1.50845,51.84158,3570
"12214","RSMP","RSMP19626",1.50851,51.84158,3020
"12215","RSMP","RSMP20124",1.55989,51.84189,70
"12216","RSMP","RSMP20122",1.55985,51.84191,860
"12217","RSMP","RSMP25830",2.38038,51.84206,12430
"12218","RSMP","RSMP1292",-5.2931,51.84231,470
"12219","RSMP","RSMP19632",1.50942,51.84292,5720
"12220","RSMP","RSMP24957",2.1167,51.84373,540
"12221","RSMP","RSMP20060",1.55278,51.84411,1210
"12222","RSMP","RSMP24037",2.03461,51.84467,2610
"12223","RSMP","RSMP1351",-5.24592,51.84489,550
"12224","RSMP","RSMP21945",1.83245,51.84495,4760
"12225","RSMP","RSMP20181",1.56994,51.84535,180
"12226","RSMP","RSMP24029",2.03328,51.84562,1080
"12227","RSMP","RSMP22055",1.84604,51.84575,6960
"12228","RSMP","RSMP22266",1.86779,51.8458,20
"12229","RSMP","RSMP25855",2.39558,51.8466,210
"12230","RSMP","RSMP19981",1.54612,51.84701,2000
"12231","RSMP","RSMP19979",1.54609,51.84702,1570
"12232","RSMP","RSMP23622",1.99816,51.84718,1310
"12233","RSMP","RSMP19213",1.4066,51.84727,4560
"12234","RSMP","RSMP19214",1.40662,51.84732,36600
"12235","RSMP","RSMP20262",1.5855,51.84763,710
"12236","RSMP","RSMP20102",1.55744,51.84839,2010
"12237","RSMP","RSMP19134",1.38007,51.84867,230
"12238","RSMP","RSMP19129",1.37818,51.8488,4470
"12239","RSMP","RSMP19127",1.37814,51.84884,8640
"12240","RSMP","RSMP19130",1.37829,51.84885,16660
"12241","RSMP","RSMP18978",1.3189,51.849,720
"12242","RSMP","RSMP1347",-5.25,51.85,1400
"12243","RSMP","RSMP1452",-5.17,51.85,3980
"12244","RSMP","RSMP1505",-5.14,51.85,410
"12245","RSMP","RSMP19983",1.54642,51.8501,920
"12246","RSMP","RSMP19998",1.5468,51.8501,2750
"12247","RSMP","RSMP20002",1.54722,51.8501,610
"12248","RSMP","RSMP19907",1.53986,51.85018,2060
"12249","RSMP","RSMP19905",1.53979,51.85019,3280
"12250","RSMP","RSMP20008",1.54767,51.85023,13570
"12251","RSMP","RSMP20343",1.59944,51.85025,1660
"12252","RSMP","RSMP20221",1.57585,51.85157,140
"12253","RSMP","RSMP20051",1.55207,51.85208,9410
"12254","RSMP","RSMP21417",1.74678,51.85237,4850
"12255","RSMP","RSMP19463",1.47771,51.853,320
"12256","RSMP","RSMP20157",1.56494,51.85374,160
"12257","RSMP","RSMP1345",-5.25024,51.85385,1480
"12258","RSMP","RSMP19471",1.4787,51.85417,4090
"12259","RSMP","RSMP19472",1.47872,51.85417,3880
"12260","RSMP","RSMP19845",1.53435,51.85455,3810
"12261","RSMP","RSMP19844",1.53423,51.85459,2830
"12262","RSMP","RSMP22351",1.87466,51.85459,30
"12263","RSMP","RSMP22529",1.88899,51.85494,1570
"12264","RSMP","RSMP19469",1.47862,51.8551,170
"12265","RSMP","RSMP19467",1.47848,51.8555,1690
"12266","RSMP","RSMP1442",-5.17579,51.85586,3630
"12267","RSMP","RSMP21466",1.7545,51.8562,2840
"12268","RSMP","RSMP19945",1.54307,51.8563,5340
"12269","RSMP","RSMP1495",-5.14724,51.85639,530
"12270","RSMP","RSMP20302",1.59237,51.85674,3370
"12271","RSMP","RSMP19502",1.48653,51.857,7750
"12272","RSMP","RSMP19503",1.48653,51.85702,9000
"12273","RSMP","RSMP19504",1.48655,51.85702,10690
"12274","RSMP","RSMP20025",1.54913,51.85707,3910
"12275","RSMP","RSMP19505",1.48658,51.85758,140
"12276","RSMP","RSMP19508",1.4869,51.85763,60
"12277","RSMP","RSMP23868",2.01436,51.85771,1750
"12278","RSMP","RSMP19513",1.48762,51.85775,220
"12279","RSMP","RSMP20196",1.57164,51.85783,710
"12280","RSMP","RSMP19493",1.4858,51.8579,280
"12281","RSMP","RSMP19495",1.48583,51.8579,640
"12282","RSMP","RSMP19497",1.48601,51.8581,390
"12283","RSMP","RSMP21522",1.76224,51.85848,4720
"12284","RSMP","RSMP20107",1.55831,51.8585,90
"12285","RSMP","RSMP21494",1.75837,51.8585,13230
"12286","RSMP","RSMP20106",1.55824,51.85851,290
"12287","RSMP","RSMP19793",1.53168,51.85857,1140
"12288","RSMP","RSMP19791",1.53153,51.85864,6280
"12289","RSMP","RSMP24963",2.117,51.85874,570
"12290","RSMP","RSMP20241",1.58158,51.85957,370
"12291","RSMP","RSMP1337",-5.26,51.86,3240
"12292","RSMP","RSMP1387",-5.22,51.86,1100
"12293","RSMP","RSMP21315",1.73187,51.86018,7370
"12294","RSMP","RSMP20160",1.56523,51.86119,270
"12295","RSMP","RSMP20159",1.56513,51.86123,230
"12296","RSMP","RSMP1379",-5.2244,51.86139,1080
"12297","RSMP","RSMP1332",-5.26323,51.8615,3590
"12298","RSMP","RSMP19914",1.54062,51.86196,3390
"12299","RSMP","RSMP21571",1.77186,51.86211,4530
"12300","RSMP","RSMP21435",1.75042,51.86219,17170
"12301","RSMP","RSMP20291",1.59093,51.86375,40
"12302","RSMP","RSMP22048",1.84535,51.86375,9670
"12303","RSMP","RSMP21155",1.70702,51.86387,4760
"12304","RSMP","RSMP19904",1.53978,51.86402,4730
"12305","RSMP","RSMP19536",1.4931,51.86403,1340
"12306","RSMP","RSMP19538",1.49312,51.86403,2850
"12307","RSMP","RSMP19539",1.49313,51.86403,5600
"12308","RSMP","RSMP20049",1.55178,51.86419,4470
"12309","RSMP","RSMP20117",1.55964,51.86461,250
"12310","RSMP","RSMP20118",1.55964,51.86462,190
"12311","RSMP","RSMP20189",1.5709,51.86483,290
"12312","RSMP","RSMP19534",1.49305,51.8651,180
"12313","RSMP","RSMP21509",1.7605,51.8651,75960
"12314","RSMP","RSMP19535",1.49309,51.8652,390
"12315","RSMP","RSMP19537",1.49311,51.8652,650
"12316","RSMP","RSMP21500",1.7596,51.8659,6530
"12317","RSMP","RSMP21532",1.7644,51.8668,120280
"12318","RSMP","RSMP23239",1.94885,51.86684,40
"12319","RSMP","RSMP19912",1.54034,51.86698,2320
"12320","RSMP","RSMP19911",1.54032,51.86703,2120
"12321","RSMP","RSMP21382",1.7398,51.8672,9100
"12322","RSMP","RSMP20245",1.58173,51.86722,20
"12323","RSMP","RSMP20244",1.58168,51.86723,570
"12324","RSMP","RSMP23246",1.95001,51.86731,40
"12325","RSMP","RSMP20352",1.60398,51.86735,380
"12326","RSMP","RSMP21379",1.7397,51.86738,5830
"12327","RSMP","RSMP21471",1.7558,51.86803,560
"12328","RSMP","RSMP21528",1.7633,51.8681,3600
"12329","RSMP","RSMP21526",1.76315,51.86828,930
"12330","RSMP","RSMP20404",1.61345,51.86837,4340
"12331","RSMP","RSMP20103",1.55746,51.8686,1530
"12332","RSMP","RSMP20101",1.5574,51.86861,3340
"12333","RSMP","RSMP21605",1.77638,51.86932,6860
"12334","RSMP","RSMP20017",1.54842,51.87006,3840
"12335","RSMP","RSMP21513",1.7613,51.8701,170
"12336","RSMP","RSMP20350",1.6035,51.87047,1140
"12337","RSMP","RSMP24592",2.07206,51.87094,1010
"12338","RSMP","RSMP21512",1.7606,51.8714,170
"12339","RSMP","RSMP21510",1.76053,51.87143,110
"12340","RSMP","RSMP23197",1.94428,51.87194,120
"12341","RSMP","RSMP21541",1.7657,51.8728,84030
"12342","RSMP","RSMP21415",1.74666,51.8729,3130
"12343","RSMP","RSMP20091",1.55572,51.8732,1450
"12344","RSMP","RSMP20092",1.55577,51.87322,2580
"12345","RSMP","RSMP20306",1.59371,51.87341,520
"12346","RSMP","RSMP25089",2.13934,51.87382,290
"12347","RSMP","RSMP20195",1.57163,51.87419,130
"12348","RSMP","RSMP21533",1.7645,51.8742,37050
"12349","RSMP","RSMP19620",1.50811,51.87499,90
"12350","RSMP","RSMP19621",1.50811,51.87502,360
"12351","RSMP","RSMP21612",1.77845,51.8754,5780
"12352","RSMP","RSMP20110",1.55898,51.87577,7290
"12353","RSMP","RSMP21475",1.75636,51.87583,4740
"12354","RSMP","RSMP23909",2.01853,51.8764,750
"12355","RSMP","RSMP20248",1.58194,51.87658,70
"12356","RSMP","RSMP19045",1.34083,51.87663,9930
"12357","RSMP","RSMP20022",1.549,51.87678,1040
"12358","RSMP","RSMP20023",1.549,51.87681,7220
"12359","RSMP","RSMP20024",1.54905,51.87695,14270
"12360","RSMP","RSMP22397",1.87764,51.87717,50
"12361","RSMP","RSMP22396",1.87759,51.87723,320
"12362","RSMP","RSMP22522",1.88851,51.87752,40
"12363","RSMP","RSMP21141",1.704,51.8783,3350
"12364","RSMP","RSMP22884",1.92078,51.87857,2790
"12365","RSMP","RSMP22887",1.92092,51.87857,1830
"12366","RSMP","RSMP22880",1.92068,51.87874,5320
"12367","RSMP","RSMP21525",1.76292,51.8799,4250
"12368","RSMP","RSMP20333",1.5966,51.87994,380
"12369","MWTL","MWTL3",2.88,51.88,438.940150640995
"12370","RSMP","RSMP20134",1.56081,51.88027,90
"12371","RSMP","RSMP21446",1.75131,51.88103,5940
"12372","RSMP","RSMP20625",1.64907,51.88193,8150
"12373","RSMP","RSMP20192",1.57117,51.88198,350
"12374","RSMP","RSMP21586",1.7736,51.8821,2470
"12375","RSMP","RSMP20053",1.55219,51.88221,600
"12376","RSMP","RSMP20054",1.55219,51.88222,30
"12377","RSMP","RSMP21574",1.7724,51.8834,4230
"12378","RSMP","RSMP21573",1.77238,51.88342,8600
"12379","RSMP","RSMP20233",1.57769,51.884,1180
"12380","RSMP","RSMP20234",1.57776,51.884,230
"12381","RSMP","RSMP23917",2.02033,51.88447,90
"12382","RSMP","RSMP21295",1.72848,51.88547,4300
"12383","RSMP","RSMP20275",1.5886,51.88557,220
"12384","RSMP","RSMP24245",2.04852,51.88584,220
"12385","RSMP","RSMP20341",1.59914,51.88719,2070
"12386","RSMP","RSMP20342",1.59915,51.88721,430
"12387","RSMP","RSMP24976",2.1188,51.88724,420
"12388","RSMP","RSMP20387",1.60941,51.88734,1510
"12389","RSMP","RSMP20148",1.56338,51.88885,50
"12390","RSMP","RSMP19706",1.52106,51.8895,1070
"12391","RSMP","RSMP19702",1.52092,51.8897,290
"12392","RSMP","RSMP19699",1.52068,51.8898,900
"12393","RSMP","RSMP20219",1.57539,51.8902,70
"12394","RSMP","RSMP19709",1.52153,51.89043,80
"12395","RSMP","RSMP19710",1.52153,51.89045,180
"12396","RSMP","RSMP19711",1.52155,51.89045,20
"12397","RSMP","RSMP23542",1.98701,51.89367,4260
"12398","RSMP","RSMP19254",1.41833,51.89465,2210
"12399","RSMP","RSMP19255",1.41835,51.89465,1030
"12400","RSMP","RSMP19253",1.41775,51.8953,410
"12401","RSMP","RSMP19252",1.41774,51.8956,7710
"12402","RSMP","RSMP19251",1.4177,51.8959,7140
"12403","RSMP","RSMP22085",1.85027,51.89792,5420
"12404","RSMP","RSMP21884",1.82077,51.89823,13170
"12405","RSMP","RSMP23315",1.95848,51.89834,10
"12406","RSMP","RSMP20223",1.57621,51.8984,70
"12407","RSMP","RSMP20222",1.57618,51.89843,880
"12408","RSMP","RSMP23155",1.9393,51.89858,1040
"12409","RSMP","RSMP24757",2.09124,51.89888,570
"12410","RSMP","RSMP22904",1.92197,51.89978,180870
"12411","RSMP","RSMP22258",1.86637,51.89995,9820
"12412","RSMP","RSMP22429",1.88106,51.90005,4200
"12413","RSMP","RSMP22839",1.91726,51.90025,1930
"12414","RSMP","RSMP23976",2.02537,51.9007,160
"12415","RSMP","RSMP19453",1.47517,51.90248,3430
"12416","RSMP","RSMP21351",1.73613,51.90393,18150
"12417","RSMP","RSMP18795",1.27615,51.90548,1860
"12418","RSMP","RSMP20305",1.59312,51.90658,5140
"12419","RSMP","RSMP24235",2.04764,51.91171,3780
"12420","RSMP","RSMP24969",2.11793,51.91173,150
"12421","RSMP","RSMP23751",2.00686,51.91231,1160
"12422","RSMP","RSMP22692",1.90742,51.91295,190
"12423","RSMP","RSMP21239",1.72274,51.9149,8620
"12424","RSMP","RSMP25413",2.2199,51.91617,250
"12425","RSMP","RSMP25414",2.21998,51.91617,230
"12426","RSMP","RSMP23199",1.9446,51.91621,1440
"12427","RSMP","RSMP22341",1.87317,51.91775,5020
"12428","RSMP","RSMP22340",1.87307,51.9179,21770
"12429","RSMP","RSMP22704",1.90964,51.91809,30
"12430","RSMP","RSMP22705",1.90965,51.91811,20
"12431","RSMP","RSMP22939",1.92403,51.9183,2280
"12432","RSMP","RSMP20128",1.56025,51.91863,1530
"12433","RSMP","RSMP923",-5.91631,51.91988,3450
"12434","MWTL","MWTL48",3.92,51.92,3866.13282655675
"12435","RSMP","RSMP19320",1.44013,51.9209,40
"12436","RSMP","RSMP19322",1.44023,51.9211,70
"12437","RSMP","RSMP19325",1.44077,51.92188,90
"12438","RSMP","RSMP19326",1.44078,51.92188,30
"12439","RSMP","RSMP19324",1.4406,51.9231,10
"12440","RSMP","RSMP25714",2.33595,51.92374,550
"12441","RSMP","RSMP21459",1.75324,51.92455,3890
"12442","RSMP","RSMP24591",2.07204,51.92497,3850
"12443","RSMP","RSMP19514",1.48775,51.92527,31710
"12444","RSMP","RSMP19515",1.48777,51.92527,14230
"12445","RSMP","RSMP19501",1.48628,51.9258,11600
"12446","RSMP","RSMP21112",1.69899,51.9258,300
"12447","RSMP","RSMP19506",1.48669,51.9259,7360
"12448","RSMP","RSMP20454",1.6253,51.9259,2840
"12449","RSMP","RSMP19509",1.4871,51.926,12330
"12450","RSMP","RSMP24898",2.11318,51.92631,2090
"12451","RSMP","RSMP948",-5.85935,51.92774,4010
"12452","RSMP","RSMP19229",1.41067,51.92795,380
"12453","RSMP","RSMP19228",1.4106,51.928,7110
"12454","RSMP","RSMP21280",1.72667,51.92877,3050
"12455","RSMP","RSMP21153",1.70663,51.92938,170
"12456","RSMP","RSMP22206",1.86098,51.93003,20870
"12457","RSMP","RSMP23608",1.99619,51.93201,630
"12458","RSMP","RSMP23172",1.94155,51.93287,420
"12459","RSMP","RSMP23397",1.97069,51.93305,310
"12460","RSMP","RSMP21395",1.74159,51.93328,5990
"12461","RSMP","RSMP972",-5.80237,51.93536,11580
"12462","RSMP","RSMP21082",1.6937,51.93639,43300
"12463","RSMP","RSMP21186",1.71353,51.9364,360
"12464","RSMP","RSMP24049",2.03689,51.9373,40
"12465","RSMP","RSMP21179",1.71238,51.93825,900
"12466","RSMP","RSMP23702",2.00318,51.9386,6150
"12467","RSMP","RSMP24736",2.08907,51.93867,1360
"12468","RSMP","RSMP21454",1.75255,51.93921,4280
"12469","RSMP","RSMP20640",1.65,51.94,1690
"12470","MWTL","MWTL12",3.19,51.94,392.34216666665
"12471","RSMP","RSMP21562",1.76889,51.94014,1950
"12472","RSMP","RSMP25004",2.12605,51.94087,510
"12473","RSMP","RSMP21285",1.72724,51.94123,270
"12474","RSMP","RSMP21397",1.7419,51.94273,8410
"12475","RSMP","RSMP997",-5.74517,51.94346,10890
"12476","RSMP","RSMP23424",1.97333,51.94389,180
"12477","RSMP","RSMP23425",1.9734,51.9439,130
"12478","RSMP","RSMP23423",1.9733,51.94409,150
"12479","RSMP","RSMP23618",1.99741,51.94422,1740
"12480","RSMP","RSMP21111",1.69886,51.94446,4400
"12481","RSMP","RSMP19993",1.54668,51.9446,460
"12482","RSMP","RSMP20673",1.65273,51.9447,1210
"12483","RSMP","RSMP22572",1.89429,51.94496,2030
"12484","RSMP","RSMP20001",1.54712,51.9451,2170
"12485","RSMP","RSMP22829",1.91637,51.94517,70
"12486","RSMP","RSMP23207",1.94536,51.94537,1040
"12487","RSMP","RSMP20010",1.5477,51.9459,2770
"12488","RSMP","RSMP20020",1.54852,51.94598,340
"12489","RSMP","RSMP20021",1.54853,51.94598,1880
