"","data","sta","x","y","AFDW"
"430","RSMP","RSMP167",-8.94628,49.3975,13.9390536330555
"431","RSMP","RSMP2095",-4.7402,49.3979,2.54769770182365
"432","RSMP","RSMP122",-9.04018,49.40154,4.80787589159007
"433","RSMP","RSMP181",-8.90406,49.40157,14.4592880414639
"434","RSMP","RSMP2023",-4.8353,49.40377,2.45221165208737
"435","REBENT","REBENT115",0.077,49.40812,69.8407844513378
"436","RSMP","RSMP2249",-4.65941,49.40884,1.93107714055551
"437","RSMP","RSMP149",-8.98855,49.41209,2.39077912667474
"438","REBENT","REBENT118",0.17277,49.4156,418.452929688467
"439","RSMP","RSMP1897",-4.95838,49.41628,0.640125581602128
"440","REBENT","REBENT92",-1.17532,49.4185,75.7554914134622
"441","REBENT","REBENT113",0.04217,49.419,130.978067377267
"442","RSMP","RSMP2435",-4.57784,49.41917,16.1850800989156
"443","RSMP","RSMP170",-8.93721,49.42347,0.579840085076431
"444","RSMP","RSMP1999",-4.87688,49.42733,7.34435986987975
"445","REBENT","REBENT120",0.24377,49.43066,1.36248045383477
"446","REBENT","REBENT117",0.16033,49.43211,1.26364866821251
"447","REBENT","REBENT114",0.06657,49.43222,9.59148696180452
"448","REBENT","REBENT94",-1.13065,49.43223,74.1355832825226
"449","RSMP","RSMP131",-9.02108,49.43361,12.4130685764958
"450","REBENT","REBENT122",0.27912,49.4368,47.4917240676624
"451","RSMP","RSMP2042",-4.79552,49.43803,47.5415750482938
"452","REBENT","REBENT119",0.21313,49.43923,46.310021940733
"453","REBENT","REBENT121",0.26743,49.44017,321.538813898096
"454","RSMP","RSMP156",-8.96995,49.44412,4.10984716507981
"455","RSMP","RSMP2123",-4.7145,49.44851,3.96420149144873
"456","RSMP","RSMP2007",-4.86445,49.45222,1.10283825199561
"457","RSMP","RSMP120",-9.04334,49.46098,0.698918432125646
"458","RSMP","RSMP2193",-4.68895,49.46355,0.840781089771212
"459","RSMP","RSMP139",-9.00172,49.46643,1.18082089883378
"460","RSMP","RSMP2501",-4.55148,49.47041,6.31857489459715
"461","REBENT","REBENT112",0.01368,49.47408,438.084120026919
"462","RSMP","RSMP2013",-4.85055,49.47828,1.80887591202365
"463","RSMP","RSMP2716",-4.47071,49.48085,13.8203243829151
"464","RSMP","RSMP126",-9.03528,49.48835,0.311034661062987
"465","RSMP","RSMP2065",-4.76941,49.489,19.9355938498194
"466","RSMP","RSMP2882",-4.38862,49.49122,29.8333672642992
"467","RSMP","RSMP2465",-4.56094,49.49136,0.0766814413038368
"468","REBENT","REBENT89",-1.20309,49.49341,46.7221328377864
"469","RSMP","RSMP3184",-4.26088,49.4939,1.05271510533988
"470","RSMP","RSMP2819",-4.41245,49.49818,106.045861730352
"471","RSMP","RSMP1847",-4.99874,49.49926,26.8087090340077
"472","RSMP","RSMP1845",-4.9989,49.49927,0.668274093411759
"473","RSMP","RSMP1846",-4.99883,49.49927,4.96573200000821
"474","RSMP","RSMP140",-9,49.5,54.0052469886339
"475","RSMP","RSMP294",-8,49.5,55.53595036585
"476","RSMP","RSMP414",-7,49.5,37.0072044487131
"477","RSMP","RSMP863",-6,49.5,332.616319628145
"478","RSMP","RSMP3046",-4.30698,49.50173,5.84481020134425
"479","RSMP","RSMP3448",-4.18866,49.50246,3.68469942034259
"480","RSMP","RSMP2365",-4.6066,49.51042,3.10231421760755
"481","RSMP","RSMP2577",-4.5246,49.52127,14.478835324742
"482","RSMP","RSMP2763",-4.44368,49.53176,3.8572052666111
"483","RSMP","RSMP2932",-4.36184,49.54221,12.1275850877591
"484","RSMP","RSMP2722",-4.46955,49.54815,40.3662909795643
"485","RSMP","RSMP2237",-4.6614,49.55085,1.42375892886353
"486","RSMP","RSMP3119",-4.28001,49.55252,64.3279341862927
"487","RSMP","RSMP2360",-4.60804,49.561,19.0660235283161
"488","RSMP","RSMP2433",-4.57942,49.56162,14.4764690680158
"489","RSMP","RSMP2792",-4.42247,49.56742,6.61473590688476
"490","RSMP","RSMP2658",-4.49795,49.57218,2.69354134866611
"491","RSMP","RSMP2362",-4.60799,49.57448,5.98445724706184
"492","REBENT","REBENT55",-1.85397,49.57675,5.01108520665812
"493","REBENT","REBENT56",-1.84418,49.58183,1.39359210961382
"494","RSMP","RSMP2121",-4.71598,49.59107,13.5864248894224
"495","RSMP","RSMP2301",-4.6344,49.60177,6.82936997999285
"496","RSMP","RSMP2248",-4.65986,49.61589,7.83176213046622
"497","RSMP","RSMP2310",-4.62938,49.61631,10.6415235342873
"498","REBENT","REBENT116",0.11665,49.61665,213.638627098729
"499","RSMP","RSMP693",-6.29472,49.6413,11.1603902754169
"500","RSMP","RSMP784",-6.18063,49.64223,13.0036538525907
"501","RSMP","RSMP715",-6.28112,49.64351,633.990257633713
"502","RSMP","RSMP809",-6.13472,49.64507,30.5422203175434
"503","RSMP","RSMP798",-6.15324,49.64636,16.5753049468084
"504","RSMP","RSMP743",-6.25342,49.64737,2.97458245545836
"505","RSMP","RSMP751",-6.24041,49.6491,3.55411905968404
"506","RSMP","RSMP697",-6.29033,49.64988,6.74886956996734
"507","RSMP","RSMP760",-6.22697,49.65145,5.03344092674125
"508","RSMP","RSMP764",-6.2134,49.65332,29.0871534432904
"509","RSMP","RSMP770",-6.19974,49.6554,11.7811165859419
"510","RSMP","RSMP746",-6.24936,49.65625,261.896978735931
"511","RSMP","RSMP781",-6.1861,49.65706,49.8296461181118
"512","RSMP","RSMP755",-6.23611,49.65786,0.0159231590021586
"513","RSMP","RSMP788",-6.17266,49.65919,16.5913111616061
"514","RSMP","RSMP761",-6.22254,49.65981,1.29132940099991
"515","RSMP","RSMP735",-6.27249,49.66069,15.1522210684163
"516","RSMP","RSMP767",-6.20911,49.66176,34.7292222183097
"517","RSMP","RSMP741",-6.25835,49.66237,38.3000385574476
"518","RSMP","RSMP805",-6.14478,49.6632,9.09076083157092
"519","RSMP","RSMP774",-6.19542,49.66379,21.442341592981
"520","RSMP","RSMP749",-6.24475,49.66451,16.1086844242521
"521","RSMP","RSMP783",-6.18188,49.66558,47.3018565125769
"522","RSMP","RSMP756",-6.23182,49.66629,39.1910693332276
"523","RSMP","RSMP790",-6.16833,49.66766,9.96402305667109
"524","RSMP","RSMP763",-6.21809,49.66844,28.7867023912725
"525","REBENT","REBENT66",-1.60931,49.67002,171.867285092233
"526","RSMP","RSMP779",-6.19081,49.67243,6.00992190338796
"527","RSMP","RSMP695",-6.29142,49.67357,10.4005450652846
"528","RSMP","RSMP786",-6.17729,49.67432,4.1516309229601
"529","RSMP","RSMP794",-6.16375,49.67616,20.3353440108599
"530","RSMP","RSMP740",-6.26414,49.6776,5.10350468536771
"531","REBENT","REBENT73",-1.50507,49.679,262.144110924171
"532","RSMP","RSMP808",-6.13561,49.68007,23.6807905861063
"533","RSMP","RSMP754",-6.23639,49.68156,31.3728481918826
"534","RSMP","RSMP766",-6.21011,49.68582,8.64884059915641
"535","RSMP","RSMP782",-6.18278,49.68957,22.455496931045
"536","RSMP","RSMP711",-6.28277,49.69056,38.8189586195933
"537","RSMP","RSMP797",-6.15535,49.6932,16.8616368119436
"538","RSMP","RSMP742",-6.2555,49.69497,41.9139207248224
"539","RSMP","RSMP759",-6.22853,49.69897,42.9220619098046
"540","RSMP","RSMP811",-6.13404,49.70159,12.2482674713926
"541","RSMP","RSMP769",-6.20124,49.7025,34.8643478196678
"542","RSMP","RSMP787",-6.17376,49.70664,2.30947415518308
"543","RSMP","RSMP734",-6.27396,49.70784,48.3459380292892
"544","RSMP","RSMP803",-6.14721,49.71046,3.41588265328226
"545","RSMP","RSMP748",-6.24682,49.71197,3.05941017148204
"546","RSMP","RSMP762",-6.21969,49.71571,5.62023509823244
"547","RSMP","RSMP777",-6.19325,49.71957,2.34588486217801
"548","RSMP","RSMP694",-6.29357,49.72147,4.16629416402033
"549","RSMP","RSMP793",-6.16528,49.72377,154.494913775219
"550","RSMP","RSMP739",-6.2662,49.72492,56.8374094009471
"551","RSMP","RSMP752",-6.23916,49.729,39.9061101039317
"552","RSMP","RSMP765",-6.21197,49.73295,13.9662908926983
"553","RSMP","RSMP800",-6.15005,49.73641,2.71531790795801
"554","RSMP","RSMP696",-6.29139,49.73834,2.41374993168607
"555","RSMP","RSMP1143",-5.49831,49.74976,91.1630009115772
"556","RSMP","RSMP1144",-5.49818,49.74981,28.088772976014
"557","RSMP","RSMP1145",-5.49807,49.74984,392.932316725528
"558","RSMP","RSMP223",-8.5,49.75,37.6629170971303
"559","RSMP","RSMP363",-7.5,49.75,82.6756551385672
"560","RSMP","RSMP590",-6.5,49.75,19.4990113867197
"561","RSMP","RSMP2659",-4.49792,49.75008,46.0055648268201
"562","RSMP","RSMP2660",-4.49783,49.75009,8.8491261773451
"563","RSMP","RSMP2661",-4.49777,49.75011,60.9898421944278
"564","RSMP","RSMP5470",-3.49922,49.75039,273.206021273944
"565","RSMP","RSMP5472",-3.49912,49.75039,135.658801639888
"566","RSMP","RSMP5474",-3.49901,49.75039,175.019912146838
"567","RSMP","RSMP222",-8.522,49.768,11.7180530553364
"568","RSMP","RSMP221",-8.52278,49.7681,13.9702205365428
"569","RSMP","RSMP3428",-4.19565,49.80758,37.6248629658352
"570","RSMP","RSMP3426",-4.196,49.808,25.8681563671839
"571","RSMP","RSMP272",-8.10039,49.82676,131.95233059428
"572","RSMP","RSMP287",-8.06271,49.82691,2.48514753733897
"573","RSMP","RSMP277",-8.08006,49.83003,3.82190539046048
"574","RSMP","RSMP268",-8.10743,49.83164,17.2255890358437
"575","RSMP","RSMP255",-8.15454,49.83196,5.44881475618314
"576","RSMP","RSMP290",-8.05953,49.83576,13.8621621508446
"577","RSMP","RSMP279",-8.07748,49.83646,22.8590675310798
"578","RSMP","RSMP229",-8.31613,49.83995,0.888122698563828
"579","RSMP","RSMP231",-8.30154,49.84015,33.6208785613074
"580","RSMP","RSMP271",-8.10373,49.8408,10.5749521560583
"581","RSMP","RSMP4049",-3.83278,49.84386,80.0817018235486
"582","RSMP","RSMP4046",-3.833,49.844,60.8929903060386
"583","RSMP","RSMP285",-8.06413,49.84473,7.6169389924425
"584","RSMP","RSMP239",-8.2534,49.84802,3.87283187954217
"585","RSMP","RSMP854",-6.025,49.853,13.928387796142
"586","RSMP","RSMP856",-6.02478,49.85347,6.25205803070619
"587","RSMP","RSMP247",-8.19338,49.85772,10.8669796358189
"588","RSMP","RSMP259",-8.1393,49.86658,36.285379810903
"589","RSMP","RSMP234",-8.2834,49.87491,8.28463660176785
"590","RSMP","RSMP273",-8.09903,49.87516,23.7897716917972
"591","RSMP","RSMP265",-8.11437,49.87958,11.2842017456898
"592","RSMP","RSMP243",-8.23217,49.88324,16.0440439703581
"593","RSMP","RSMP269",-8.10725,49.88841,46.5385734701038
"594","RSMP","RSMP251",-8.17815,49.89205,5.63820510548036
"595","RSMP","RSMP258",-8.14158,49.89464,16.2422903038546
"596","RSMP","RSMP228",-8.3254,49.90032,30.4707278652626
"597","RSMP","RSMP658",-6.33921,49.90353,15.9310649459851
"598","RSMP","RSMP653",-6.34138,49.90391,8.23739212224661
"599","RSMP","RSMP652",-6.34208,49.9044,1.45829203084719
"600","RSMP","RSMP659",-6.33819,49.90446,11.1024544260978
"601","RSMP","RSMP657",-6.34051,49.9057,4.54330076049257
"602","RSMP","RSMP262",-8.13106,49.90587,7.32730897581836
"603","RSMP","RSMP663",-6.33577,49.90599,9.95033368394169
"604","RSMP","RSMP699",-6.28882,49.90624,37.2924592944991
"605","RSMP","RSMP654",-6.34103,49.90671,2.36486072792352
"606","RSMP","RSMP662",-6.33637,49.90689,5.4930986094612
"607","RSMP","RSMP656",-6.34057,49.90704,0.191835985803754
"608","RSMP","RSMP651",-6.34276,49.90721,0.662701018344704
"609","RSMP","RSMP237",-8.27113,49.90887,18.8993252098921
"610","RSMP","RSMP284",-8.06953,49.9097,18.5481417839867
"611","RSMP","RSMP361",-7.52593,49.91052,90.4909121002599
"612","RSMP","RSMP736",-6.27228,49.91585,144.72307575067
"613","RSMP","RSMP664",-6.33359,49.91763,0.283697840956699
"614","RSMP","RSMP244",-8.2166,49.91767,3.92435629910222
"615","RSMP","RSMP738",-6.26863,49.91986,72.4038501005528
"616","RSMP","RSMP670",-6.3303,49.92083,13.9140260314309
"617","RSMP","RSMP661",-6.33747,49.92133,83.1715181197121
"618","RSMP","RSMP660",-6.33775,49.92154,215.562710758175
"619","RSMP","RSMP276",-8.09099,49.92223,24.3302794041573
"620","RSMP","RSMP671",-6.33014,49.92324,103.488158206931
"621","RSMP","RSMP665",-6.33303,49.9233,141.568066747953
"622","RSMP","RSMP667",-6.3314,49.92498,85.5458267989517
"623","RSMP","RSMP666",-6.33203,49.92515,7.01505716424366
"624","RSMP","RSMP254",-8.16234,49.92641,1.34437759881252
"625","RSMP","RSMP721",-6.27753,49.93284,145.259975684397
"626","RSMP","RSMP737",-6.27018,49.93335,36.4323680546958
"627","RSMP","RSMP732",-6.27438,49.93379,27.3029925691767
"628","RSMP","RSMP733",-6.27415,49.9338,17.3436209152333
"629","RSMP","RSMP725",-6.27724,49.93472,25.471108612686
"630","RSMP","RSMP726",-6.27718,49.93473,2.39330308271069
"631","RSMP","RSMP719",-6.27892,49.93523,6.97659212445728
"632","RSMP","RSMP267",-8.10815,49.93541,2.73392114924163
"633","RSMP","RSMP731",-6.27559,49.93603,16.2717941388725
"634","REBENT","REBENT123",1.05759,49.93855,27.5011170399806
"635","RSMP","RSMP396",-7.16832,49.93966,23.0443106043193
"636","RSMP","RSMP642",-6.36014,49.93967,36.8878869279451
"637","RSMP","RSMP397",-7.168,49.94,22.076960475188
"638","RSMP","RSMP644",-6.3572,49.94014,35.3142691290908
"639","RSMP","RSMP686",-6.29817,49.94072,1.35925143677604
"640","RSMP","RSMP645",-6.35557,49.94125,455.065023489129
"641","RSMP","RSMP288",-8.06157,49.94242,2.65525236615649
"642","RSMP","RSMP687",-6.29816,49.94356,4.83772652513175
"643","RSMP","RSMP238",-8.25406,49.94357,2.36706255290988
"644","RSMP","RSMP685",-6.29929,49.94413,7.65450134024046
"645","RSMP","RSMP684",-6.30006,49.94423,1.57629794656815
"646","RSMP","RSMP689",-6.29809,49.94485,1.73953266832825
"647","RSMP","RSMP230",-8.30995,49.94504,0.44098447158229
"648","RSMP","RSMP703",-6.28512,49.94506,66.1964640157073
"649","RSMP","RSMP702",-6.28524,49.94533,4.34476043475936
"650","RSMP","RSMP227",-8.33196,49.94551,4.69860173544317
"651","RSMP","RSMP712",-6.28268,49.94601,2.54532980716621
"652","RSMP","RSMP701",-6.28615,49.94616,4.51968595684631
"653","RSMP","RSMP710",-6.28366,49.94626,9.78896081854317
"654","RSMP","RSMP708",-6.28371,49.94629,55.0336809907527
"655","RSMP","RSMP700",-6.28701,49.9468,43.1685200065134
"656","RSMP","RSMP1115",-5.558,49.947,114.337993335455
"657","RSMP","RSMP707",-6.28402,49.94736,4.24232990857386
"658","RSMP","RSMP1116",-5.5578,49.9474,143.408531619247
"659","RSMP","RSMP709",-6.28368,49.94744,7.47534382925713
"660","RSMP","RSMP704",-6.28479,49.94755,2.86643157715494
"661","RSMP","RSMP705",-6.28465,49.9477,2.68120184880586
"662","RSMP","RSMP706",-6.2846,49.94879,4.38611062757155
"663","RSMP","RSMP245",-8.20152,49.95213,0.669565227695243
"664","RSMP","RSMP682",-6.3029,49.95631,16.3990073965117
"665","RSMP","RSMP257",-8.14685,49.96089,5.7964036286628
"666","RSMP","RSMP2111",-4.72487,49.96188,126.154930277721
"667","RSMP","RSMP2134",-4.71121,49.96385,20.3098970575308
"668","RSMP","RSMP2170",-4.69754,49.9656,101.194562604322
"669","RSMP","RSMP681",-6.30529,49.96628,1221.54170021921
"670","RSMP","RSMP675",-6.31998,49.96634,999.232903060147
"671","RSMP","RSMP2088",-4.74811,49.96689,63.433690822923
"672","RSMP","RSMP2201",-4.68343,49.96739,39.816251761547
"673","RSMP","RSMP2100",-4.73398,49.96875,68.4614016602252
"674","RSMP","RSMP232",-8.29445,49.96898,2.41355878865361
"675","RSMP","RSMP275",-8.09299,49.96998,3.36281473026947
"676","RSMP","RSMP729",-6.27675,49.97127,94.0770578311894
"677","RSMP","RSMP717",-6.27915,49.972,2.88930546644808
"678","RSMP","RSMP727",-6.27699,49.97213,573.53418129218
"679","RSMP","RSMP2147",-4.70646,49.97242,37.5667729834245
"680","RSMP","RSMP720",-6.27879,49.97259,1.40230760451402
"681","RSMP","RSMP730",-6.27571,49.97286,9.78812541460947
"682","RSMP","RSMP722",-6.27738,49.97308,16.3101574343987
"683","RSMP","RSMP723",-6.27738,49.97321,206.064308191788
"684","RSMP","RSMP2183",-4.69311,49.9742,243.903664305558
"685","RSMP","RSMP352",-7.60208,49.97524,53.4315273695695
"686","RSMP","RSMP2114",-4.72195,49.97625,33.7740293933953
"687","RSMP","RSMP2103",-4.7304,49.97678,189.163303709575
"688","RSMP","RSMP242",-8.24064,49.97789,8.04165318024153
"689","RSMP","RSMP2122",-4.71588,49.97913,135.362141642375
"690","RSMP","RSMP2164",-4.70239,49.98097,107.29940560178
"691","RSMP","RSMP2194",-4.68852,49.98284,167.55279177017
"692","RSMP","RSMP2110",-4.72522,49.98596,125.799622572219
"693","RSMP","RSMP250",-8.1859,49.98661,231.711106192921
"694","RSMP","RSMP2089",-4.74795,49.9909,57.7692858698263
"695","RSMP","RSMP2200",-4.68389,49.99115,81.9295379918412
"696","RSMP","RSMP2099",-4.7343,49.99259,134.581844512218
"697","RSMP","RSMP261",-8.13169,49.9954,2.32261711076983
"698","RSMP","RSMP226",-8.33203,49.99577,9.70571842828359
"699","RSMP","RSMP2184",-4.69299,49.9978,60.5409086850562
"700","RSMP","RSMP3701",-4.00008,49.99955,26.567988675933
"701","RSMP","RSMP3702",-4.00001,49.99956,18.595765909231
"702","RSMP","RSMP3709",-3.99996,49.99957,42.4005897428172
"703","RSMP","RSMP1842",-4.9995,49.99983,281.618916990515
"704","RSMP","RSMP1843",-4.99937,49.99986,177.132811674689
"705","RSMP","RSMP1844",-4.99921,49.99987,248.722157704009
"706","RSMP","RSMP141",-9,50,72.7146699789471
"707","RSMP","RSMP295",-8,50,69.361666265523
"708","RSMP","RSMP415",-7,50,18.6075100723212
"709","RSMP","RSMP864",-6,50,221.294905288288
"710","RSMP","RSMP2179",-4.69429,50.00094,19.6574688374702
"711","RSMP","RSMP2105",-4.72982,50.00116,2.86334859743064
"712","RSMP","RSMP6427",-3.00005,50.00144,515.819270624726
"713","RSMP","RSMP6431",-2.99994,50.00148,191.373218507754
"714","RSMP","RSMP6432",-2.99981,50.00153,112.541597840647
"715","RSMP","RSMP235",-8.28246,50.00291,13.7457378104859
"716","RSMP","RSMP2120",-4.71615,50.00296,23.3365271229219
"717","RSMP","RSMP236",-8.27926,50.00341,13.3170153878194
"718","RSMP","RSMP282",-8.0772,50.00433,4.61765729274239
"719","RSMP","RSMP281",-8.07729,50.00451,54.9905421348667
"720","RSMP","RSMP1046",-5.66167,50.02314,11.6100431482132
"721","RSMP","RSMP1029",-5.6881,50.0254,0.280514168802985
"722","RSMP","RSMP1016",-5.69912,50.02612,0.306860095984647
"723","RSMP","RSMP315",-7.878,50.027,7.65134015562756
"724","RSMP","RSMP316",-7.87792,50.02763,23.0659456643271
"725","RSMP","RSMP1049",-5.65887,50.02814,0.899657075067403
"726","RSMP","RSMP1054",-5.65467,50.02875,0.862161066627406
"727","RSMP","RSMP1014",-5.70208,50.03003,0.138136006726481
"728","RSMP","RSMP1055",-5.65414,50.03126,0.216516569415309
"729","RSMP","RSMP6652",-2.75072,50.03165,2328.7613309816
"730","RSMP","RSMP1025",-5.6911,50.0318,0.182255870799508
"731","RSMP","RSMP1058",-5.6503,50.03294,0.614545661831519
"732","RSMP","RSMP1047",-5.66156,50.03427,0.662954775098493
"733","RSMP","RSMP1019",-5.69741,50.03434,0.0474511051914821
"734","RSMP","RSMP1061",-5.64825,50.03473,0.180030552039942
"735","RSMP","RSMP1052",-5.65657,50.03544,0.107881383050525
"736","RSMP","RSMP1060",-5.6491,50.03674,0.282431712447511
"737","RSMP","RSMP1073",-5.63347,50.03845,0.180677391826661
"738","RSMP","RSMP1825",-5.00883,50.03867,4.25272970397916
"739","RSMP","RSMP1660",-5.05833,50.04097,138.490150790432
"740","RSMP","RSMP1729",-5.03951,50.04124,77.3021475132629
"741","RSMP","RSMP1719",-5.04188,50.04128,177.614079307039
"742","RSMP","RSMP1665",-5.05562,50.0413,129.455122862476
"743","RSMP","RSMP1700",-5.04494,50.04152,90.1417994763681
"744","RSMP","RSMP1654",-5.06024,50.04257,98.9969579302107
"745","RSMP","RSMP1736",-5.03799,50.04291,188.667763745462
"746","RSMP","RSMP1658",-5.05924,50.04405,165.982679464341
"747","RSMP","RSMP1734",-5.03856,50.04441,90.902659642689
"748","RSMP","RSMP1648",-5.06273,50.04629,10.9862095666843
"749","RSMP","RSMP1659",-5.05849,50.04724,155.02863169888
"750","RSMP","RSMP1646",-5.06314,50.04758,23.0059058434878
"751","RSMP","RSMP362",-7.50119,50.04948,39.4832268771791
"752","RSMP","RSMP1707",-5.04323,50.05217,84.2007831538487
"753","RSMP","RSMP1724",-5.04123,50.05248,91.582132278515
"754","RSMP","RSMP1735",-5.03838,50.0525,209.155706784355
"755","RSMP","RSMP1726",-5.03973,50.05409,250.843813132925
"756","RSMP","RSMP1739",-5.03702,50.05449,184.750441331024
"757","RSMP","RSMP6653",-2.7498,50.05982,812.829080782652
"758","RSMP","RSMP1875",-4.97267,50.07133,3.92338391956461
"759","RSMP","RSMP6675",-2.64992,50.08302,447.14198725363
"760","RSMP","RSMP1905",-4.94933,50.093,37.9150415861263
"761","RSMP","RSMP1471",-5.15473,50.0932,50.1154312693988
"762","RSMP","RSMP1466",-5.15513,50.09323,582.534753557311
"763","RSMP","RSMP4621",-3.65891,50.09342,145.008438337479
"764","RSMP","RSMP1465",-5.15573,50.09363,156.363394496584
"765","RSMP","RSMP4726",-3.63842,50.09366,72.5445586696541
"766","RSMP","RSMP1468",-5.15507,50.09402,8.82312406704327
"767","RSMP","RSMP1475",-5.15361,50.09412,3.29325330814057
"768","RSMP","RSMP1469",-5.15503,50.0942,12.0340879275815
"769","RSMP","RSMP1474",-5.15372,50.09436,63.2824219282327
"770","RSMP","RSMP1477",-5.15352,50.09441,26.6536735068842
"771","RSMP","RSMP1586",-5.09463,50.09446,125.126147642934
"772","RSMP","RSMP1472",-5.1545,50.09505,2.81962225365898
"773","RSMP","RSMP1478",-5.15337,50.09514,16.6941127673597
"774","RSMP","RSMP1470",-5.1548,50.09526,78.4841400921107
"775","RSMP","RSMP1575",-5.09761,50.09553,8.30886192350875
