"","data","sta","x","y","AFDW_Dep"
"400","HELCOM","HELCOM46",10.32333333,56.8395,118.379865583774
"401","HELCOM","HELCOM460",18.82413333,57.16273333,14.1272570102229
"402","HELCOM","HELCOM461",18.83333,56.49167,NA
"403","HELCOM","HELCOM462",18.8826,57.2087,5.9572108461511
"404","HELCOM","HELCOM463",18.88268333,57.2087,4.41893495418994
"405","HELCOM","HELCOM464",18.88271667,57.20878333,11.507611194412
"406","HELCOM","HELCOM465",18.88278333,57.20878333,10.6946742799063
"407","HELCOM","HELCOM466",18.88283333,57.20883333,4.88399699712919
"408","HELCOM","HELCOM467",18.88867,62.84533,22.4726262897553
"409","HELCOM","HELCOM468",18.89513333,60.3798,0.496504921044841
"410","HELCOM","HELCOM469",18.89518333,60.37988333,1.44492056170765
"411","HELCOM","HELCOM47",10.32465,54.97108333,0.127733158942992
"412","HELCOM","HELCOM470",18.8953,60.37993333,1.16629462378731
"413","HELCOM","HELCOM471",18.92918333,60.54533333,0.587992581248688
"414","HELCOM","HELCOM472",18.92941667,60.54526667,2.82212036391722
"415","HELCOM","HELCOM473",18.9295,60.54528333,1.70554116669363
"416","HELCOM","HELCOM474",18.9296,60.5452,0.309274603408868
"417","HELCOM","HELCOM475",18.9298,60.57508333,8.10504817642811
"418","HELCOM","HELCOM476",18.92993333,60.57506667,0.396008284191699
"419","HELCOM","HELCOM477",18.92993333,60.57515,23.6385744328157
"420","HELCOM","HELCOM478",18.92998333,60.5752,3.37151638498955
"421","HELCOM","HELCOM479",18.93788333,60.43548333,13.5266206004085
"422","HELCOM","HELCOM48",10.32676667,54.97106667,0.352242684926008
"423","HELCOM","HELCOM480",18.93795,60.43551667,22.020455270522
"424","HELCOM","HELCOM481",18.93798333,60.4356,5.30629501412574
"425","HELCOM","HELCOM482",18.93808333,60.43553333,11.0636052814611
"426","HELCOM","HELCOM483",18.93958333,60.62148333,0.359369185501153
"427","HELCOM","HELCOM484",18.93963333,60.62158333,1.49449643607354
"428","HELCOM","HELCOM485",18.93968333,60.62168333,1.46525671150764
"429","HELCOM","HELCOM486",18.9397,60.6216,1.07419081691588
"430","HELCOM","HELCOM487",18.94118333,60.39528333,11.6738238760218
"431","HELCOM","HELCOM488",18.94128333,60.39548333,8.35007347906446
"432","HELCOM","HELCOM489",18.94131667,60.39538333,7.97967933295843
"433","HELCOM","HELCOM49",10.338,55.03,155.986958739114
"434","HELCOM","HELCOM490",18.94136667,60.39541667,8.72383913877659
"435","HELCOM","HELCOM491",18.94223333,57.351,2.10261808695317
"436","HELCOM","HELCOM492",18.94238333,57.3511,1.44282763252334
"437","HELCOM","HELCOM493",18.94266667,57.35116667,0.660567170394992
"438","HELCOM","HELCOM494",18.94278333,57.35106667,9.58008863436858
"439","HELCOM","HELCOM495",18.94375,57.27235,11.4000440145815
"440","HELCOM","HELCOM496",18.94378333,57.27218333,3.41562264997979
"441","HELCOM","HELCOM497",18.944,57.27233333,0.862768754634254
"442","HELCOM","HELCOM498",18.94418333,57.2721,9.34651382811118
"443","HELCOM","HELCOM499",18.9442,57.27235,9.42008178577593
"444","HELCOM","HELCOM5",8.86428333,56.7538,4.90135158570637
"445","HELCOM","HELCOM50",10.38008333,56.247,45.6061928373352
"446","HELCOM","HELCOM500",18.9499,60.50653333,2.46728069058059
"447","HELCOM","HELCOM501",18.95,60.50661667,0.0107870839567175
"448","HELCOM","HELCOM502",18.95008333,60.50658333,0.240480569281685
"449","HELCOM","HELCOM503",18.95018333,60.5067,1.74659579307452
"450","HELCOM","HELCOM504",18.95588333,57.2246,1.8829419869606
"451","HELCOM","HELCOM505",18.95593333,57.2245,3.19326701577575
"452","HELCOM","HELCOM506",18.95596667,57.22476667,6.04304434814835
"453","HELCOM","HELCOM507",18.95598333,57.22468333,2.28039790057992
"454","HELCOM","HELCOM508",18.956,57.2245,1.05972797564613
"455","HELCOM","HELCOM509",18.9585,60.05466667,2.65533415142637
"456","HELCOM","HELCOM51",10.41428333,55.03315,5.66822490400096
"457","HELCOM","HELCOM510",18.976,60.22016667,0.0827330642316364
"458","HELCOM","HELCOM511",18.98538333,57.26958333,2.49423652248288
"459","HELCOM","HELCOM512",18.9855,57.2695,0.974329657144778
"460","HELCOM","HELCOM513",18.98551667,57.26958333,6.04586826300425
"461","HELCOM","HELCOM514",18.98556667,57.26971667,2.38568806260141
"462","HELCOM","HELCOM515",18.9856,57.26958333,1.49272463904319
"463","HELCOM","HELCOM516",18.98916667,60.16066667,0.544843422245011
"464","HELCOM","HELCOM517",19.09183333,57.43216667,0.731812581784959
"465","HELCOM","HELCOM518",19.09198333,57.4321,8.46441537362855
"466","HELCOM","HELCOM519",19.09208333,57.4322,4.06488138476697
"467","HELCOM","HELCOM52",10.45356667,56.21501667,15.1103256795601
"468","HELCOM","HELCOM520",19.09216667,57.43226667,5.80556740342593
"469","HELCOM","HELCOM521",19.11533333,60.02516667,3.24114315521205
"470","HELCOM","HELCOM522",19.1168,57.43338333,3.24288502110887
"471","HELCOM","HELCOM523",19.11681667,57.43336667,4.00330072749177
"472","HELCOM","HELCOM524",19.11681667,57.43338333,2.64217274906021
"473","HELCOM","HELCOM525",19.11683333,57.43333333,2.39733357807658
"474","HELCOM","HELCOM526",19.1169,57.43338333,11.9367273667799
"475","HELCOM","HELCOM527",19.12583333,57.39316667,1.50584948736538
"476","HELCOM","HELCOM528",19.1259,57.39318333,6.69851597702352
"477","HELCOM","HELCOM529",19.12598333,57.39323333,9.06010817755013
"478","HELCOM","HELCOM53",10.46095,55.44963333,10.1660160309045
"479","HELCOM","HELCOM530",19.126,57.3932,2.15549169579137
"480","HELCOM","HELCOM531",19.1262,57.3932,10.2622076396184
"481","HELCOM","HELCOM532",19.1425,60.189,12.0941215436825
"482","HELCOM","HELCOM533",19.1635,61.98367,9.93907732851565
"483","HELCOM","HELCOM534",19.16366667,59.91433333,3.09262776062659
"484","HELCOM","HELCOM535",19.17356667,57.37555,NA
"485","HELCOM","HELCOM536",19.17383333,57.3757,0.193211250787471
"486","HELCOM","HELCOM537",19.21883333,59.96583333,2.39247856916633
"487","HELCOM","HELCOM538",19.26866667,59.91116667,0.787659183588328
"488","HELCOM","HELCOM539",19.3165,59.873,2.04603071311071
"489","HELCOM","HELCOM54",10.46333333,54.93133333,253.609787266302
"490","HELCOM","HELCOM540",19.327,59.962,5.58110038271743
"491","HELCOM","HELCOM541",19.46378333,59.38478333,13.2279324110175
"492","HELCOM","HELCOM542",19.4638,59.38478333,36.7528537805939
"493","HELCOM","HELCOM543",19.46383333,59.38483333,4.71449918474559
"494","HELCOM","HELCOM544",19.46383333,59.38485,24.9492797736335
"495","HELCOM","HELCOM545",19.5833,61.0833,18.0922740969291
"496","HELCOM","HELCOM546",19.58333,56.63333,NA
"497","HELCOM","HELCOM547",19.59,59.75816667,1.43796501466657
"498","HELCOM","HELCOM548",19.6154,59.34898333,2.94151508206789
"499","HELCOM","HELCOM549",19.6155,59.34883333,0.367936747644654
"500","HELCOM","HELCOM55",10.46366667,55.45666667,163.59147735909
"501","HELCOM","HELCOM550",19.6155,59.3489,0.187587656673289
"502","HELCOM","HELCOM551",19.61558333,59.34906667,6.49781996596816
"503","HELCOM","HELCOM552",19.61565,59.34913333,3.59171137705442
"504","HELCOM","HELCOM553",19.65383333,59.35116667,0.119329448621483
"505","HELCOM","HELCOM554",19.6539,59.35128333,8.37630188770768
"506","HELCOM","HELCOM555",19.6539,59.35131667,2.73751070999608
"507","HELCOM","HELCOM556",19.6539,59.35138333,0.639000203725984
"508","HELCOM","HELCOM557",19.65398333,59.3513,0.578883438183664
"509","HELCOM","HELCOM558",19.67436667,63.34051667,26.4546079049257
"510","HELCOM","HELCOM559",19.6745,63.34066667,4.75464443349306
"511","HELCOM","HELCOM56",10.4722,56.042,53.1822043110794
"512","HELCOM","HELCOM560",19.6746,63.34073333,16.0417261643715
"513","HELCOM","HELCOM561",19.6749,63.34068333,13.5500090053303
"514","HELCOM","HELCOM562",19.73818333,63.3804,18.3093794854009
"515","HELCOM","HELCOM563",19.73998333,63.3806,5.85349317610461
"516","HELCOM","HELCOM564",19.74016667,63.3805,18.2246297857716
"517","HELCOM","HELCOM565",19.74023333,63.38066667,39.4991140201275
"518","HELCOM","HELCOM566",19.74038333,63.3806,9.04590395673602
"519","HELCOM","HELCOM567",19.74335,63.36323333,7.54554675849116
"520","HELCOM","HELCOM568",19.74338333,63.36328333,9.18800199727892
"521","HELCOM","HELCOM569",19.7434,63.36338333,12.1649921243309
"522","HELCOM","HELCOM57",10.51766667,56.86716667,867.83818544154
"523","HELCOM","HELCOM570",19.7436,63.36338333,9.65265563522653
"524","HELCOM","HELCOM571",19.74441667,59.44155,18.4599840854807
"525","HELCOM","HELCOM572",19.74448333,59.4416,3.02548054335264
"526","HELCOM","HELCOM573",19.74456667,59.44145,15.5377423304908
"527","HELCOM","HELCOM574",19.74458333,59.4416,2.43706191831962
"528","HELCOM","HELCOM575",19.74466667,59.44133333,4.24187253673848
"529","HELCOM","HELCOM576",19.76088333,63.52858333,22.372520352229
"530","HELCOM","HELCOM577",19.76098333,63.52838333,39.3151482568584
"531","HELCOM","HELCOM578",19.76116667,63.50633333,8.05741077233956
"532","HELCOM","HELCOM579",19.76118333,63.50638333,5.40575589012701
"533","HELCOM","HELCOM58",10.54766667,55.50533333,113.658499810506
"534","HELCOM","HELCOM580",19.7613,63.52853333,32.2962177545487
"535","HELCOM","HELCOM581",19.76135,63.50646667,6.53110701877483
"536","HELCOM","HELCOM582",19.76136667,63.52838333,10.7537369222374
"537","HELCOM","HELCOM583",19.76138333,63.50635,11.9278105605052
"538","HELCOM","HELCOM584",19.7615,63.50638333,7.88465348886991
"539","HELCOM","HELCOM585",19.76538333,63.4512,1.97669351498857
"540","HELCOM","HELCOM586",19.76543333,63.45116667,1.30406294214831
"541","HELCOM","HELCOM587",19.76548333,63.45121667,1.5503505304584
"542","HELCOM","HELCOM588",19.76558333,63.4512,0.648532086238676
"543","HELCOM","HELCOM589",19.76988333,63.5232,6.74433327369792
"544","HELCOM","HELCOM59",10.57016667,57.58716667,630.177658813036
"545","HELCOM","HELCOM590",19.77008333,63.52328333,11.6117783918702
"546","HELCOM","HELCOM591",19.77016667,63.5235,9.80382150767083
"547","HELCOM","HELCOM592",19.7703,63.52336667,10.7457575512765
"548","HELCOM","HELCOM593",19.77055,63.52336667,4.35862749380566
"549","HELCOM","HELCOM594",19.77183333,63.49133333,19.4499189949471
"550","HELCOM","HELCOM595",19.7722,63.4911,10.8886707585679
"551","HELCOM","HELCOM596",19.7722,63.49118333,7.93729379152974
"552","HELCOM","HELCOM597",19.77226667,63.49116667,10.0590749105035
"553","HELCOM","HELCOM598",19.7723,63.49113333,11.5714206515852
"554","HELCOM","HELCOM599",19.78108333,63.4844,12.4058927430509
"555","HELCOM","HELCOM6",8.99833333,56.91633333,25.4686570754038
"556","HELCOM","HELCOM60",10.58083333,57.53433333,4.11812578082773
"557","HELCOM","HELCOM600",19.78118333,63.48478333,7.0377694548955
"558","HELCOM","HELCOM601",19.7812,63.48455,8.2526859027463
"559","HELCOM","HELCOM602",19.7813,63.48448333,12.6370789920752
"560","HELCOM","HELCOM603",19.78133333,63.48466667,11.9814527579682
"561","HELCOM","HELCOM604",19.79563333,63.5465,12.1601482411959
"562","HELCOM","HELCOM605",19.7957,63.5465,5.03345260744481
"563","HELCOM","HELCOM606",19.79578333,63.54645,18.1146962556291
"564","HELCOM","HELCOM607",19.79578333,63.5465,11.9637685609247
"565","HELCOM","HELCOM608",19.79666667,63.50833333,16.2403533544939
"566","HELCOM","HELCOM609",19.7967,63.50808333,10.12016240996
"567","HELCOM","HELCOM61",10.58636667,56.65521667,616.066671819168
"568","HELCOM","HELCOM610",19.7969,63.5084,9.29558767486077
"569","HELCOM","HELCOM611",19.79691667,63.50813333,9.34675680071206
"570","HELCOM","HELCOM612",19.797,63.5082,13.4679481321889
"571","HELCOM","HELCOM613",19.80038333,63.3125,11.9015963840302
"572","HELCOM","HELCOM614",19.80048333,63.3125,20.9733926511129
"573","HELCOM","HELCOM615",19.80065,63.31245,19.9862007303798
"574","HELCOM","HELCOM616",19.80066667,63.3125,11.7158155877513
"575","HELCOM","HELCOM617",19.80066667,63.525,3.07880139103716
"576","HELCOM","HELCOM618",19.80068333,63.5249,7.80720605729881
"577","HELCOM","HELCOM619",19.8007,63.31255,30.7663038129109
"578","HELCOM","HELCOM62",10.59538333,56.17708333,169.899472540347
"579","HELCOM","HELCOM620",19.80088333,63.52478333,4.65795375194105
"580","HELCOM","HELCOM621",19.80091667,63.52506667,11.4233014044887
"581","HELCOM","HELCOM622",19.80108333,63.52503333,3.26295834568176
"582","HELCOM","HELCOM623",19.8033,63.4893,6.79577435181569
"583","HELCOM","HELCOM624",19.80341667,63.48948333,6.28625020595616
"584","HELCOM","HELCOM625",19.80348333,63.4894,8.50885505561344
"585","HELCOM","HELCOM626",19.8035,63.48966667,7.63648050546442
"586","HELCOM","HELCOM627",19.80353333,63.48945,5.57188989398267
"587","HELCOM","HELCOM628",19.82183333,59.50936667,8.97902501983251
"588","HELCOM","HELCOM629",19.82188333,59.50938333,6.8036943044552
"589","HELCOM","HELCOM63",10.61666667,55.57833333,92.8540545150331
"590","HELCOM","HELCOM630",19.82188333,59.5095,2.05926153314848
"591","HELCOM","HELCOM631",19.8219,59.50941667,7.42055608430344
"592","HELCOM","HELCOM632",19.82683333,59.511,3.32787844198722
"593","HELCOM","HELCOM633",19.8288,63.50438333,6.97922112862168
"594","HELCOM","HELCOM634",19.829,63.5046,7.44879952937393
"595","HELCOM","HELCOM635",19.82901667,63.50448333,3.41374946508669
"596","HELCOM","HELCOM636",19.82925,63.50443333,8.28950506029086
"597","HELCOM","HELCOM637",19.82988333,63.4844,8.49644311310468
"598","HELCOM","HELCOM638",19.8303,63.4844,10.6205538913808
"599","HELCOM","HELCOM639",19.83035,63.4845,18.7376915083648
"600","HELCOM","HELCOM64",10.62975,56.54653333,138.727925322516
"601","HELCOM","HELCOM640",19.83038333,63.48455,9.38556978535174
"602","HELCOM","HELCOM641",19.83066667,63.4845,7.86055885465096
"603","HELCOM","HELCOM642",19.8355,59.52033333,1.53753543200877
"604","HELCOM","HELCOM643",19.83588333,59.52048333,1.95251508109521
"605","HELCOM","HELCOM644",19.83595,59.52046667,6.29805126960103
"606","HELCOM","HELCOM645",19.8361,59.52038333,6.24561004522487
"607","HELCOM","HELCOM646",19.8367,59.5204,4.09121575721601
"608","HELCOM","HELCOM647",19.83878333,63.5478,10.2145870310995
"609","HELCOM","HELCOM648",19.8389,63.54763333,6.84981862209329
"610","HELCOM","HELCOM649",19.83898333,63.5478,5.82263910029911
"611","HELCOM","HELCOM65",10.63165,56.5528,72.956956371721
"612","HELCOM","HELCOM650",19.839,63.54783333,5.197599064617
"613","HELCOM","HELCOM651",19.8391,63.54763333,3.67574586718526
"614","HELCOM","HELCOM652",19.8412,63.5388,1.34890947000413
"615","HELCOM","HELCOM653",19.84148333,63.53881667,0.811100965652913
"616","HELCOM","HELCOM654",19.84158333,63.5388,2.60970407288902
"617","HELCOM","HELCOM655",19.84165,63.5388,10.171113433093
"618","HELCOM","HELCOM656",19.84338333,63.54468333,6.18169417876506
"619","HELCOM","HELCOM657",19.84338333,63.5448,1.64066218840809
"620","HELCOM","HELCOM658",19.84365,63.54465,8.92870061864843
"621","HELCOM","HELCOM659",19.84375,63.54456667,2.08457866920857
"622","HELCOM","HELCOM66",10.67161667,55.89645,320.837124843987
"623","HELCOM","HELCOM660",19.8454,63.5052,22.1080064363938
"624","HELCOM","HELCOM661",19.84551667,63.50516667,8.0989237393892
"625","HELCOM","HELCOM662",19.8456,63.50528333,11.8559491870782
"626","HELCOM","HELCOM663",19.84563333,63.50516667,7.48758207623944
"627","HELCOM","HELCOM664",19.84566667,63.50533333,13.5027473440057
"628","HELCOM","HELCOM665",19.8503,63.4134,22.7811912271744
"629","HELCOM","HELCOM666",19.852,63.4134,26.9540653400948
"630","HELCOM","HELCOM667",19.85203333,63.41343333,32.3064265895193
"631","HELCOM","HELCOM668",19.8521,63.4135,37.7932392190334
"632","HELCOM","HELCOM669",19.85233333,63.41366667,17.6544184222682
"633","HELCOM","HELCOM67",10.67266667,57.163,22.4143139404294
"634","HELCOM","HELCOM670",19.85698333,63.46288333,9.11004653562301
"635","HELCOM","HELCOM671",19.85698333,63.463,9.13647455906174
"636","HELCOM","HELCOM672",19.85705,63.46298333,15.6634159536931
"637","HELCOM","HELCOM673",19.85725,63.46301667,9.82438417679478
"638","HELCOM","HELCOM674",19.85738333,63.3892,24.9363691662293
"639","HELCOM","HELCOM675",19.85738333,63.38921667,35.14170369754
"640","HELCOM","HELCOM676",19.85746667,63.38908333,22.8251281885236
"641","HELCOM","HELCOM677",19.85766667,63.38933333,11.6770578257227
"642","HELCOM","HELCOM678",19.8597,63.52008333,0.882893160930444
"643","HELCOM","HELCOM679",19.85976667,63.52011667,0.681389144803595
"644","HELCOM","HELCOM68",10.7155,55.02773333,541.265020106674
"645","HELCOM","HELCOM680",19.85978333,63.52008333,1.23679926331516
"646","HELCOM","HELCOM681",19.85983333,63.52001667,4.23231275121974
"647","HELCOM","HELCOM682",19.90708333,63.54698333,9.63435960146685
"648","HELCOM","HELCOM683",19.90736667,63.54723333,14.0395093962726
"649","HELCOM","HELCOM684",19.90738333,63.54718333,6.86181523483747
"650","HELCOM","HELCOM685",19.90758333,63.54718333,12.2172399264398
"651","HELCOM","HELCOM686",19.91198333,59.43393333,3.49875338806629
"652","HELCOM","HELCOM687",19.91288333,59.43528333,5.86797326977315
"653","HELCOM","HELCOM688",19.9129,59.43528333,4.12311992555862
"654","HELCOM","HELCOM689",19.913,59.43516667,3.62146377345354
"655","HELCOM","HELCOM69",10.7309,56.16223333,27.9161890469061
"656","HELCOM","HELCOM690",19.913,59.4352,4.35791531184006
"657","HELCOM","HELCOM691",19.922,59.4624,1.07288780965597
"658","HELCOM","HELCOM692",19.92206667,59.46201667,13.449121496821
"659","HELCOM","HELCOM693",19.9221,59.46208333,4.49796919953925
"660","HELCOM","HELCOM694",19.9221,59.46215,4.06629194181976
"661","HELCOM","HELCOM695",19.92216667,59.462,3.53305796376564
"662","HELCOM","HELCOM696",19.92515,63.49853333,5.32528618422882
"663","HELCOM","HELCOM697",19.9252,63.4986,11.2486636188397
"664","HELCOM","HELCOM698",19.92541667,63.49853333,10.8713579856176
"665","HELCOM","HELCOM699",19.92548333,63.49848333,4.40745486706784
"666","HELCOM","HELCOM7",9.07466667,56.62146667,3072.78809864766
"667","HELCOM","HELCOM70",10.73166667,57.63666667,41.5838268842444
"668","HELCOM","HELCOM700",19.93,59.78333,1.88264849303215
"669","HELCOM","HELCOM701",19.9495,63.57378333,1.04834556753959
"670","HELCOM","HELCOM702",19.94968333,63.57396667,1.60458904836156
"671","HELCOM","HELCOM703",19.94968333,63.5741,3.86041227863818
"672","HELCOM","HELCOM704",19.94976667,63.5739,2.5231387409117
"673","HELCOM","HELCOM705",19.9509,63.36303333,24.421279658016
"674","HELCOM","HELCOM706",19.95106667,63.3632,34.6809342879447
"675","HELCOM","HELCOM707",19.9511,63.3631,24.130719552174
"676","HELCOM","HELCOM708",19.9511,63.36318333,27.7293547823845
"677","HELCOM","HELCOM709",19.9515,63.363,12.6636706632122
"678","HELCOM","HELCOM71",10.75925,55.07073333,1.43217951865026
"679","HELCOM","HELCOM710",19.95166667,59.40833333,0.505193623700655
"680","HELCOM","HELCOM711",19.9517,59.40851667,2.52577176588364
"681","HELCOM","HELCOM712",19.95175,59.40841667,0.252931335535936
"682","HELCOM","HELCOM713",19.95178333,59.40848333,0.618601804014221
"683","HELCOM","HELCOM714",19.95178333,59.40858333,0.401743989091485
"684","HELCOM","HELCOM715",19.96667,56.48333,NA
"685","HELCOM","HELCOM716",19.96881,62.58621,6.4216257733901
"686","HELCOM","HELCOM717",19.9738,59.342,0.623886716440924
"687","HELCOM","HELCOM718",19.97386667,59.342,2.74232106049146
"688","HELCOM","HELCOM719",19.9739,59.34198333,0.638172568208691
"689","HELCOM","HELCOM72",10.79166667,56.85666667,51.740226294681
"690","HELCOM","HELCOM720",19.974,59.3421,0.0682582080518062
"691","HELCOM","HELCOM721",19.974,59.34216667,0.31168469871945
"692","HELCOM","HELCOM722",19.97666667,63.40033333,11.5937606893617
"693","HELCOM","HELCOM723",19.97686667,63.40006667,20.0489632352815
"694","HELCOM","HELCOM724",19.97701667,63.40026667,35.8665902485252
"695","HELCOM","HELCOM725",19.9771,63.39978333,27.8184323906553
"696","HELCOM","HELCOM726",19.97718333,63.4001,33.09650686982
"697","HELCOM","HELCOM727",20.01183333,63.37316667,4.62929697082241
"698","HELCOM","HELCOM728",20.012,63.37313333,22.9528906074696
"699","HELCOM","HELCOM729",20.01203333,63.37308333,30.5511941057426
"700","HELCOM","HELCOM73",10.801,55.0645,1.43881843973944
